i	Degree	Interconnections	CC	APL	SS
106	14	91	1.00000	2.54106	7.00000
107	46	678	0.65507	2.00000	6.00000
108	16	93	0.77500	2.47826	7.00000
109	44	376	0.39746	2.02899	6.00000
110	70	897	0.37143	1.82609	6.00000
111	14	91	1.00000	2.54106	7.00000
112	26	197	0.60615	2.26087	6.00000
113	14	91	1.00000	2.54106	7.00000
114	18	97	0.63399	2.48792	7.00000
115	55	874	0.58855	1.89855	5.00000
116	3	3	1.00000	2.80676	6.00000
117	37	578	0.86787	2.08696	6.00000
118	25	155	0.51667	2.27053	6.00000
119	2	1	1.00000	3.46377	7.00000
120	13	67	0.85897	2.48309	6.00000
121	30	200	0.45977	2.14493	5.00000
122	3	1	0.33333	3.18841	7.00000
123	13	67	0.85897	2.47826	6.00000
124	14	68	0.74725	2.47343	6.00000
125	1	0	    NaN	5.91304	8.00000
126	32	330	0.66532	2.18841	5.00000
127	2	1	1.00000	3.25121	7.00000
128	9	23	0.63889	2.63285	5.00000
129	9	21	0.58333	2.53623	5.00000
130	4	6	1.00000	2.99517	5.00000
131	7	9	0.42857	2.93237	5.00000
132	1	0	    NaN	3.43961	7.00000
133	1	0	    NaN	3.94686	7.00000
134	9	36	1.00000	2.64251	7.00000
135	10	36	0.80000	2.63768	7.00000
136	42	600	0.69686	2.00966	6.00000
137	41	597	0.72805	2.02415	6.00000
138	12	40	0.60606	2.47343	7.00000
139	3	3	1.00000	2.93237	7.00000
140	37	568	0.85285	2.08213	6.00000
141	10	45	1.00000	2.52657	6.00000
142	36	381	0.60476	2.13527	5.00000
143	25	300	1.00000	2.26570	5.00000
144	13	78	1.00000	2.45894	6.00000
145	2	0	0.00000	4.91787	7.00000
146	2	0	0.00000	3.93237	6.00000
147	12	28	0.42424	2.58937	5.00000
148	4	6	1.00000	2.85507	7.00000
149	12	66	1.00000	2.48792	6.00000
150	67	989	0.44731	1.80193	5.00000
151	23	128	0.50593	2.30918	6.00000
152	3	3	1.00000	2.82126	7.00000
153	9	31	0.86111	2.56522	6.00000
154	9	31	0.86111	2.56522	6.00000
155	52	687	0.51810	1.99034	6.00000
156	33	203	0.38447	2.10145	6.00000
157	2	0	0.00000	3.41063	7.00000
158	1	0	    NaN	4.41063	8.00000
159	3	1	0.33333	3.41546	7.00000
160	11	48	0.87273	2.50725	6.00000
161	34	363	0.64706	2.11594	5.00000
162	1	0	    NaN	4.40580	8.00000
163	10	17	0.37778	2.43478	6.00000
164	23	133	0.52569	2.22222	6.00000
165	24	145	0.52536	2.21256	6.00000
166	2	1	1.00000	3.28986	7.00000
167	1	0	    NaN	3.57005	7.00000
168	18	71	0.46405	2.31401	5.00000
169	36	271	0.43016	2.11594	6.00000
170	13	44	0.56410	2.52174	6.00000
171	4	6	1.00000	3.01932	6.00000
172	28	307	0.81217	2.22222	5.00000
173	29	307	0.75616	2.21739	5.00000
174	14	32	0.35165	2.45894	5.00000
175	38	391	0.55619	2.08696	5.00000
176	18	98	0.64052	2.34783	6.00000
177	18	98	0.64052	2.34783	6.00000
178	13	78	1.00000	2.45894	6.00000
179	13	78	1.00000	2.45894	6.00000
180	28	311	0.82275	2.25121	5.00000
181	4	4	0.66667	2.79710	6.00000
182	4	3	0.50000	2.95169	6.00000
183	14	47	0.51648	2.37681	6.00000
184	41	396	0.48293	2.07246	5.00000
185	3	3	1.00000	3.49758	6.00000
186	7	9	0.42857	2.69082	6.00000
187	29	143	0.35222	2.16908	5.00000
188	2	1	1.00000	3.42029	7.00000
189	17	106	0.77941	2.43478	6.00000
190	3	3	1.00000	2.86957	7.00000
191	6	6	0.40000	2.75362	7.00000
192	51	712	0.55843	1.96618	6.00000
193	13	42	0.53846	2.50242	7.00000
194	40	318	0.40769	2.10628	6.00000
195	19	116	0.67836	2.34783	6.00000
196	48	487	0.43174	2.00483	5.00000
197	35	236	0.39664	2.09662	6.00000
198	17	107	0.78676	2.37681	6.00000
199	18	91	0.59477	2.31884	6.00000
200	5	10	1.00000	2.99517	6.00000
201	40	436	0.55897	2.05797	5.00000
202	14	46	0.50549	2.48792	6.00000
203	5	10	1.00000	2.99517	6.00000
204	29	310	0.76355	2.20290	5.00000
205	40	308	0.39487	2.05314	6.00000
206	20	92	0.48421	2.35266	6.00000
207	8	13	0.46429	2.94203	6.00000
