i	Degree	Interconnections	CC	APL	SS
106	50	594	0.48490	2.05124	4.00000
107	57	1124	0.70426	2.00992	4.00000
108	128	6396	0.78691	1.83636	4.00000
109	160	8104	0.63711	1.77190	4.00000
110	27	235	0.66952	2.16529	4.00000
111	20	156	0.82105	2.28926	4.00000
112	38	365	0.51920	2.08430	4.00000
113	106	5173	0.92956	1.88926	4.00000
114	123	5706	0.76050	1.86116	4.00000
115	118	5488	0.79502	1.87273	4.00000
116	151	7611	0.67205	1.79174	4.00000
117	215	13192	0.57344	1.67107	4.00000
118	197	11739	0.60805	1.70909	4.00000
119	188	11535	0.65622	1.72727	4.00000
120	117	5369	0.79119	1.86116	4.00000
121	192	11688	0.63743	1.71901	4.00000
122	188	11508	0.65468	1.72727	4.00000
123	108	5211	0.90187	1.89421	4.00000
124	109	5375	0.91318	1.89587	4.00000
125	224	13380	0.53571	1.65620	4.00000
126	183	8745	0.52513	1.72562	3.00000
127	143	6480	0.63824	1.81653	4.00000
128	261	13222	0.38968	1.59174	3.00000
129	195	11748	0.62109	1.71240	4.00000
130	111	5303	0.86863	1.88430	4.00000
131	102	5151	1.00000	1.90744	4.00000
132	159	7456	0.59358	1.78182	4.00000
133	151	7288	0.64353	1.79835	4.00000
134	187	7868	0.45242	1.72727	4.00000
135	107	5244	0.92470	1.89752	4.00000
136	135	6051	0.66899	1.82645	4.00000
137	119	5588	0.79590	1.86446	4.00000
138	31	320	0.68817	2.14711	4.00000
139	106	5173	0.92956	1.88926	4.00000
140	9	23	0.63889	2.43636	4.00000
141	9	22	0.61111	2.62645	5.00000
142	127	5730	0.71616	1.84959	4.00000
143	50	637	0.52000	2.02975	4.00000
144	142	6321	0.63141	1.81653	4.00000
145	42	861	1.00000	2.07438	4.00000
146	44	864	0.91332	2.06116	4.00000
147	68	1176	0.51624	1.97025	4.00000
148	220	11036	0.45812	1.65455	3.00000
149	159	6748	0.53722	1.78347	3.00000
150	187	9201	0.52907	1.71901	3.00000
151	279	15456	0.39855	1.54876	3.00000
152	9	36	1.00000	2.49091	4.00000
153	18	79	0.51634	2.26446	4.00000
154	47	544	0.50324	2.04628	4.00000
155	45	691	0.69798	2.05124	4.00000
156	152	7293	0.63550	1.79339	4.00000
157	6	15	1.00000	2.59504	4.00000
158	10	26	0.57778	2.54545	4.00000
159	6	15	1.00000	2.59504	4.00000
160	71	1241	0.49940	1.95702	4.00000
161	18	153	1.00000	2.25124	4.00000
162	156	7918	0.65492	1.78347	4.00000
163	45	595	0.60101	2.04793	4.00000
164	68	1529	0.67120	1.98512	4.00000
165	171	8489	0.58404	1.75537	4.00000
166	120	3846	0.53866	1.85289	4.00000
167	9	36	1.00000	2.41322	4.00000
168	190	6806	0.37906	1.71901	3.00000
169	49	688	0.58503	2.04628	4.00000
170	127	5600	0.69991	1.84959	4.00000
171	18	77	0.50327	2.20496	4.00000
172	6	15	1.00000	2.70909	4.00000
173	27	229	0.65242	2.15702	4.00000
174	15	54	0.51429	2.24298	4.00000
175	31	245	0.52688	2.10083	4.00000
176	91	2479	0.60537	1.91240	4.00000
177	32	282	0.56855	2.11736	4.00000
178	29	265	0.65271	2.15537	4.00000
179	87	1977	0.52847	1.93223	4.00000
180	165	8089	0.59786	1.76364	3.00000
181	22	212	0.91775	2.18017	4.00000
182	48	529	0.46897	2.04959	4.00000
183	126	5626	0.71441	1.84132	4.00000
184	77	1484	0.50718	1.94876	4.00000
185	166	8000	0.58415	1.75702	3.00000
186	205	9215	0.44070	1.68926	3.00000
187	23	220	0.86957	2.19339	4.00000
188	62	836	0.44209	2.00496	4.00000
189	192	9030	0.49247	1.70413	3.00000
190	142	4678	0.46729	1.80661	3.00000
191	48	910	0.80674	2.02479	4.00000
192	12	55	0.83333	2.50909	4.00000
193	30	435	1.00000	2.16694	4.00000
194	84	2425	0.69564	1.93554	4.00000
195	109	5291	0.89891	1.88595	4.00000
196	66	1226	0.57156	1.99008	3.00000
197	7	21	1.00000	2.52727	5.00000
198	109	5272	0.89568	1.88926	4.00000
199	23	119	0.47036	2.17686	4.00000
200	19	74	0.43275	2.28595	4.00000
201	3	3	1.00000	2.70579	4.00000
202	85	2160	0.60504	1.93223	3.00000
203	6	15	1.00000	2.60992	4.00000
204	151	7928	0.70004	1.79339	4.00000
205	105	2818	0.51612	1.87934	4.00000
206	41	631	0.76951	2.09091	4.00000
207	151	7950	0.70199	1.78843	4.00000
208	124	6141	0.80527	1.83802	3.00000
209	158	7996	0.64468	1.77851	4.00000
210	45	400	0.40404	2.06446	4.00000
211	8	21	0.75000	2.58678	4.00000
212	33	458	0.86742	2.12066	4.00000
213	175	8738	0.57392	1.73719	3.00000
214	71	1249	0.50262	1.97686	4.00000
215	27	198	0.56410	2.22810	4.00000
216	13	46	0.58974	2.41157	4.00000
217	114	5335	0.82829	1.86612	3.00000
218	50	598	0.48816	2.02810	4.00000
219	134	6327	0.71002	1.81983	3.00000
220	16	61	0.50833	2.31901	4.00000
221	32	259	0.52218	2.16860	3.00000
222	29	167	0.41133	2.13223	4.00000
223	4	4	0.66667	2.78017	4.00000
224	7	16	0.76190	2.57851	4.00000
225	59	1553	0.90766	2.02314	4.00000
226	134	4836	0.54270	1.82149	4.00000
227	10	20	0.44444	2.43967	4.00000
228	25	166	0.55333	2.22479	4.00000
229	23	139	0.54941	2.19174	4.00000
230	185	9770	0.57403	1.72397	4.00000
231	24	169	0.61232	2.24793	4.00000
232	51	919	0.72078	2.01488	4.00000
233	32	230	0.46371	2.09917	4.00000
234	45	870	0.87879	2.06281	4.00000
235	12	66	1.00000	2.35868	4.00000
236	72	1990	0.77856	1.97686	4.00000
237	159	8267	0.65815	1.77521	4.00000
238	41	524	0.63902	2.13719	4.00000
239	38	301	0.42817	2.11570	4.00000
240	48	738	0.65426	2.05455	4.00000
241	217	13075	0.55790	1.67273	4.00000
242	12	66	1.00000	2.35868	4.00000
243	89	1999	0.51047	1.93223	4.00000
244	76	1703	0.59754	1.99174	4.00000
245	43	358	0.39646	2.05785	4.00000
246	166	7941	0.57985	1.76529	4.00000
247	66	1906	0.88858	1.98017	4.00000
248	70	1027	0.42526	2.01488	4.00000
249	116	6097	0.91409	1.85950	4.00000
250	120	6129	0.85840	1.85124	4.00000
251	2	1	1.00000	2.67107	4.00000
252	149	7988	0.72447	1.79669	4.00000
253	23	180	0.71146	2.15537	4.00000
254	25	176	0.58667	2.23802	4.00000
255	10	22	0.48889	2.35702	4.00000
256	197	11751	0.60867	1.70744	3.00000
257	53	937	0.67997	2.01157	4.00000
258	65	1432	0.68846	2.01983	4.00000
259	58	1144	0.69208	1.99339	4.00000
260	43	620	0.68660	2.09587	4.00000
261	37	588	0.88288	2.12893	4.00000
262	68	1089	0.47805	1.97851	4.00000
263	98	2412	0.50747	1.91405	4.00000
264	46	617	0.59614	2.06777	4.00000
265	103	2403	0.45745	1.90579	4.00000
266	61	776	0.42404	2.00661	3.00000
267	267	15018	0.42291	1.57025	3.00000
268	1	0	    NaN	3.50744	5.00000
269	9	22	0.61111	2.49421	4.00000
270	116	2651	0.39745	1.85289	3.00000
271	5	10	1.00000	2.78182	4.00000
272	90	2539	0.63396	1.91736	3.00000
273	35	565	0.94958	2.13223	4.00000
274	80	1799	0.56930	1.95207	4.00000
275	52	1326	1.00000	2.04959	4.00000
276	75	1837	0.66198	1.97355	4.00000
277	69	1618	0.68968	1.98182	4.00000
278	54	1342	0.93781	2.04132	4.00000
279	198	9857	0.50541	1.69917	3.00000
280	142	5624	0.56178	1.80661	3.00000
281	157	7343	0.59962	1.78512	4.00000
282	178	8549	0.54269	1.73719	3.00000
283	98	2413	0.50768	1.89587	4.00000
284	205	9245	0.44213	1.68926	3.00000
285	164	5167	0.38658	1.76364	3.00000
286	55	1336	0.89966	2.01818	4.00000
287	65	1538	0.73942	2.01983	4.00000
288	67	1491	0.67436	1.97355	3.00000
289	92	3008	0.71859	1.90413	3.00000
290	55	1333	0.89764	2.02479	4.00000
291	165	7979	0.58973	1.76033	3.00000
292	20	190	1.00000	2.20165	4.00000
293	164	8438	0.63130	1.77190	4.00000
294	43	411	0.45515	2.08595	4.00000
295	41	440	0.53659	2.06612	4.00000
296	91	2155	0.52625	1.93388	4.00000
297	66	1382	0.64429	1.98182	4.00000
298	44	946	1.00000	2.05289	4.00000
299	223	11325	0.45752	1.65455	3.00000
300	146	7397	0.69882	1.79669	3.00000
301	182	9362	0.56839	1.72727	3.00000
302	55	1021	0.68754	2.01653	4.00000
303	158	5283	0.42595	1.77851	3.00000
304	214	10593	0.46479	1.66942	3.00000
305	68	1268	0.55663	1.97686	4.00000
306	44	946	1.00000	2.05289	4.00000
307	83	1685	0.49515	1.92893	4.00000
308	68	1288	0.56541	1.96529	3.00000
309	74	1635	0.60533	1.94876	3.00000
310	47	950	0.87882	2.04793	4.00000
311	72	1341	0.52465	1.95868	3.00000
312	59	1183	0.69141	2.00000	4.00000
313	44	946	1.00000	2.05289	4.00000
314	101	2332	0.46178	1.90579	4.00000
315	201	9926	0.49383	1.69091	3.00000
316	232	13108	0.48918	1.63967	3.00000
317	57	1047	0.65602	2.01818	4.00000
318	91	1846	0.45079	1.91240	4.00000
319	117	3116	0.45918	1.87107	4.00000
320	218	8351	0.35306	1.66612	3.00000
321	195	9525	0.50357	1.70083	3.00000
322	142	4285	0.42803	1.79504	3.00000
323	33	262	0.49621	2.13554	4.00000
324	8	14	0.50000	2.49917	4.00000
325	191	11551	0.63659	1.72231	4.00000
326	7	21	1.00000	2.45620	4.00000
327	116	6113	0.91649	1.86116	4.00000
328	91	2566	0.62662	1.91901	4.00000
329	17	58	0.42647	2.26777	4.00000
330	71	1217	0.48974	1.96694	3.00000
331	127	6204	0.77540	1.83967	4.00000
332	59	1326	0.77499	1.99174	4.00000
333	141	4086	0.41398	1.79669	3.00000
334	3	3	1.00000	2.77521	4.00000
335	36	568	0.90159	2.12397	4.00000
336	110	2956	0.49308	1.87438	3.00000
337	4	6	1.00000	2.61488	4.00000
338	113	5334	0.84292	1.87934	4.00000
339	112	3094	0.49775	1.86281	3.00000
340	10	45	1.00000	2.51240	4.00000
341	34	430	0.76649	2.12727	4.00000
342	141	6726	0.68146	1.80826	3.00000
343	28	328	0.86772	2.12231	4.00000
344	91	2052	0.50110	1.93223	4.00000
345	59	980	0.57276	2.01157	4.00000
346	136	4247	0.46264	1.81488	3.00000
347	137	5998	0.64384	1.82645	4.00000
348	80	1623	0.51361	1.94380	4.00000
349	44	512	0.54123	2.06942	4.00000
350	67	1012	0.45771	1.97355	4.00000
351	59	819	0.47867	2.02149	4.00000
352	67	1070	0.48394	1.97521	4.00000
353	191	8960	0.49380	1.71405	3.00000
354	78	1426	0.47486	1.95537	4.00000
355	78	1785	0.59441	1.94711	4.00000
356	171	7714	0.53072	1.75702	4.00000
357	61	994	0.54317	2.00826	4.00000
358	55	684	0.46061	2.05455	4.00000
359	109	2222	0.37751	1.86942	3.00000
360	139	3788	0.39495	1.82479	3.00000
361	78	1825	0.60773	1.95537	4.00000
362	78	1563	0.52048	1.94380	4.00000
363	161	6780	0.52640	1.78843	4.00000
364	190	9752	0.54314	1.71074	3.00000
365	214	10690	0.46904	1.67934	4.00000
366	64	916	0.45437	1.98678	4.00000
367	251	14320	0.45641	1.61157	4.00000
368	6	15	1.00000	2.65950	4.00000
369	119	6101	0.86896	1.85950	4.00000
370	25	122	0.40667	2.15702	4.00000
371	113	5300	0.83755	1.87769	4.00000
372	18	77	0.50327	2.33223	4.00000
373	56	695	0.45130	2.04132	4.00000
374	165	7450	0.55063	1.77025	4.00000
375	101	1837	0.36376	1.89587	4.00000
376	2	1	1.00000	2.94545	4.00000
377	2	1	1.00000	2.86777	4.00000
378	38	592	0.84211	2.12231	4.00000
379	83	2292	0.67352	1.94545	4.00000
380	46	597	0.57681	2.04132	4.00000
381	43	609	0.67442	2.06612	4.00000
382	21	210	1.00000	2.29917	4.00000
383	48	651	0.57713	2.05289	4.00000
384	29	252	0.62069	2.21157	4.00000
385	2	1	1.00000	2.71570	4.00000
386	147	4262	0.39717	1.79174	4.00000
387	1	0	    NaN	3.25289	5.00000
388	29	406	1.00000	2.17686	4.00000
389	114	3623	0.56249	1.85785	3.00000
390	114	3623	0.56249	1.85785	3.00000
391	42	536	0.62253	2.07934	4.00000
392	137	6781	0.72789	1.81983	3.00000
393	135	6708	0.74163	1.82314	3.00000
394	73	1108	0.42161	1.97851	4.00000
395	35	432	0.72605	2.15041	4.00000
396	36	444	0.70476	2.10413	4.00000
397	129	6569	0.79566	1.83802	4.00000
398	72	1642	0.64241	1.97025	4.00000
399	130	6010	0.71676	1.83471	4.00000
400	10	45	1.00000	2.49091	4.00000
401	120	6096	0.85378	1.85620	4.00000
402	53	598	0.43396	2.02479	4.00000
403	18	153	1.00000	2.29421	4.00000
404	36	630	1.00000	2.08926	4.00000
405	189	9600	0.54036	1.72562	3.00000
406	78	1833	0.61039	1.95207	4.00000
407	116	3438	0.51544	1.87769	4.00000
408	63	1134	0.58065	2.01488	4.00000
409	183	8981	0.53930	1.73058	3.00000
410	133	3944	0.44931	1.82645	4.00000
411	131	5902	0.69313	1.82645	4.00000
412	156	6767	0.55972	1.77355	4.00000
413	102	5151	1.00000	1.90744	4.00000
414	267	16111	0.45369	1.57521	4.00000
415	5	6	0.60000	2.48099	4.00000
416	45	878	0.88687	2.05455	4.00000
417	116	3630	0.54423	1.85455	3.00000
418	78	1802	0.60007	1.97025	4.00000
419	94	2288	0.52345	1.92231	4.00000
420	211	12317	0.55595	1.68264	3.00000
421	15	52	0.49524	2.25950	4.00000
422	11	37	0.67273	2.32066	4.00000
423	91	2502	0.61099	1.91570	4.00000
424	154	5763	0.48918	1.78182	3.00000
425	170	5194	0.36157	1.75041	3.00000
426	43	533	0.59025	2.05785	4.00000
427	48	561	0.49734	2.04298	4.00000
428	18	153	1.00000	2.35868	4.00000
429	86	2070	0.56635	1.95372	4.00000
430	26	208	0.64000	2.24628	4.00000
431	136	5881	0.64063	1.82975	4.00000
432	34	561	1.00000	2.13388	4.00000
433	39	593	0.80027	2.11901	4.00000
434	37	566	0.84985	2.11570	4.00000
435	81	1584	0.48889	1.93554	4.00000
436	219	12543	0.52545	1.65455	3.00000
437	77	1495	0.51094	1.95537	4.00000
438	192	8935	0.48729	1.70413	3.00000
439	42	599	0.69570	2.10579	4.00000
440	7	21	1.00000	2.51736	4.00000
441	85	1799	0.50392	1.92893	4.00000
442	32	474	0.95565	2.15702	4.00000
443	39	505	0.68151	2.07934	4.00000
444	74	1120	0.41466	1.96860	4.00000
445	36	487	0.77302	2.14545	4.00000
446	85	2442	0.68403	1.93223	4.00000
447	60	937	0.52938	2.03636	4.00000
448	42	564	0.65505	2.08099	4.00000
449	168	8070	0.57528	1.76198	4.00000
450	138	5983	0.63292	1.82810	4.00000
451	218	12685	0.53630	1.66942	4.00000
452	108	2636	0.45621	1.89256	4.00000
453	78	1143	0.38062	1.96364	4.00000
454	51	651	0.51059	2.03967	4.00000
455	49	594	0.50510	2.07107	4.00000
456	208	7364	0.34207	1.67934	3.00000
457	189	9600	0.54036	1.72562	3.00000
458	57	840	0.52632	2.02314	4.00000
459	14	56	0.61538	2.40496	4.00000
460	13	41	0.52564	2.48099	4.00000
461	21	130	0.61905	2.19174	4.00000
462	55	1336	0.89966	2.01818	4.00000
463	3	3	1.00000	2.75207	4.00000
464	8	16	0.57143	2.43140	4.00000
465	26	224	0.68923	2.16694	4.00000
466	68	1171	0.51405	1.98512	4.00000
467	49	680	0.57823	2.04132	4.00000
468	38	332	0.47226	2.08264	4.00000
469	164	8215	0.61462	1.76694	3.00000
470	2	1	1.00000	2.85785	4.00000
471	37	636	0.95495	2.07769	4.00000
472	40	622	0.79744	2.08099	4.00000
473	142	6698	0.66906	1.80992	4.00000
474	3	3	1.00000	2.93058	5.00000
475	16	120	1.00000	2.25620	4.00000
476	49	649	0.55187	2.05620	4.00000
477	74	1644	0.60866	1.98347	4.00000
478	13	78	1.00000	2.32893	4.00000
479	132	5898	0.68217	1.83967	4.00000
480	106	2805	0.50404	1.88760	4.00000
481	74	1550	0.57386	1.97521	4.00000
482	86	2054	0.56197	1.94545	4.00000
483	218	12465	0.52699	1.67273	3.00000
484	56	1107	0.71883	2.01983	4.00000
485	140	5961	0.61264	1.81653	4.00000
486	55	1112	0.74882	2.02149	4.00000
487	106	2841	0.51051	1.87934	4.00000
488	2	1	1.00000	2.92562	5.00000
489	2	1	1.00000	2.47603	4.00000
490	4	6	1.00000	2.89421	5.00000
491	38	639	0.90896	2.09091	4.00000
492	117	3117	0.45933	1.86281	3.00000
493	3	3	1.00000	2.85124	4.00000
494	12	42	0.63636	2.37851	4.00000
495	63	992	0.50794	2.00000	4.00000
496	28	238	0.62963	2.11405	4.00000
497	114	2608	0.40491	1.85620	3.00000
498	40	574	0.73590	2.08264	4.00000
499	91	2325	0.56777	1.92893	4.00000
500	13	78	1.00000	2.35537	4.00000
501	39	444	0.59919	2.10413	4.00000
502	20	101	0.53158	2.18017	4.00000
503	20	100	0.52632	2.29587	4.00000
504	60	1034	0.58418	1.99669	4.00000
505	112	5294	0.85167	1.87107	4.00000
506	113	5294	0.83660	1.86942	4.00000
507	156	6568	0.54326	1.78347	4.00000
508	59	672	0.39275	2.00992	3.00000
509	83	1606	0.47194	1.93554	4.00000
510	152	6628	0.57755	1.79504	4.00000
511	19	98	0.57310	2.31736	4.00000
512	172	7726	0.52536	1.74711	3.00000
513	151	7085	0.62561	1.79339	4.00000
514	199	11760	0.59692	1.70579	4.00000
515	64	1589	0.78819	1.99008	4.00000
516	80	1838	0.58165	1.95537	4.00000
517	100	2415	0.48788	1.89752	4.00000
518	183	8926	0.53600	1.72562	3.00000
519	64	1589	0.78819	1.99008	4.00000
520	111	3455	0.56593	1.88760	4.00000
521	181	8032	0.49306	1.73884	4.00000
522	42	861	1.00000	2.07438	4.00000
523	42	861	1.00000	2.07438	4.00000
524	49	903	0.76786	2.04959	4.00000
525	107	5220	0.92047	1.89587	4.00000
526	115	5349	0.81602	1.87438	4.00000
527	7	21	1.00000	2.57190	4.00000
528	25	198	0.66000	2.16694	4.00000
529	70	1546	0.64017	1.98843	4.00000
530	66	1113	0.51888	2.00000	4.00000
531	160	8231	0.64709	1.77521	4.00000
532	135	5979	0.66103	1.83471	4.00000
533	184	9356	0.55571	1.72066	3.00000
534	22	141	0.61039	2.22479	4.00000
535	20	125	0.65789	2.23802	4.00000
536	42	376	0.43670	2.07769	4.00000
537	160	7851	0.61722	1.78182	4.00000
538	190	9187	0.51167	1.71405	4.00000
539	18	108	0.70588	2.25455	4.00000
540	271	15380	0.42039	1.56860	3.00000
541	21	136	0.64762	2.26942	4.00000
542	154	6683	0.56727	1.79339	4.00000
543	18	110	0.71895	2.24628	4.00000
544	55	749	0.50438	2.04132	4.00000
545	39	341	0.46019	2.08760	4.00000
546	47	614	0.56799	2.04959	4.00000
547	95	1868	0.41837	1.90909	4.00000
548	149	6489	0.58852	1.80165	4.00000
549	150	4839	0.43302	1.80000	4.00000
550	225	13403	0.53187	1.65455	4.00000
551	117	5430	0.80018	1.87438	4.00000
552	57	1369	0.85777	2.01488	4.00000
553	8	22	0.78571	2.55702	4.00000
554	27	326	0.92877	2.14050	4.00000
555	8	28	1.00000	2.56529	4.00000
556	205	10944	0.52339	1.68099	3.00000
557	26	233	0.71692	2.15207	4.00000
558	153	7782	0.66925	1.78678	3.00000
559	105	2418	0.44286	1.87769	4.00000
560	143	4534	0.44657	1.81322	3.00000
561	7	10	0.47619	2.47438	4.00000
562	24	127	0.46014	2.15702	4.00000
563	91	1951	0.47643	1.92066	4.00000
564	1	0	    NaN	3.58512	5.00000
565	5	10	1.00000	2.45950	4.00000
566	188	9799	0.55746	1.71901	4.00000
567	57	1381	0.86529	2.03636	4.00000
568	217	10556	0.45042	1.66777	4.00000
569	90	2011	0.50212	1.92727	4.00000
570	66	1264	0.58928	1.98347	4.00000
571	153	7807	0.67140	1.78512	3.00000
572	36	469	0.74444	2.08430	4.00000
573	14	53	0.58242	2.32397	4.00000
574	47	956	0.88437	2.04628	4.00000
575	3	3	1.00000	2.70579	4.00000
576	15	74	0.70476	2.29917	4.00000
577	163	8079	0.61191	1.76860	4.00000
578	34	420	0.74866	2.15207	4.00000
579	121	3259	0.44890	1.85620	3.00000
580	160	4348	0.34182	1.77025	3.00000
581	65	1538	0.73942	2.01983	4.00000
582	67	1615	0.73044	1.98512	4.00000
583	179	8296	0.52075	1.74215	4.00000
584	114	3364	0.52228	1.87273	4.00000
585	120	2871	0.40210	1.85289	4.00000
586	109	2390	0.40605	1.87769	4.00000
587	87	1980	0.52927	1.94215	4.00000
588	66	1841	0.85828	1.98182	4.00000
589	4	6	1.00000	2.63967	4.00000
590	31	244	0.52473	2.13719	4.00000
591	7	10	0.47619	2.50909	4.00000
592	46	632	0.61063	2.05289	4.00000
593	169	8107	0.57108	1.75702	3.00000
594	64	1215	0.60268	1.98182	4.00000
595	11	55	1.00000	2.50083	4.00000
596	46	503	0.48599	2.05289	4.00000
597	135	5905	0.65285	1.83306	4.00000
598	137	6270	0.67304	1.83636	4.00000
599	39	481	0.64912	2.11240	4.00000
600	12	56	0.84848	2.47603	4.00000
601	111	5232	0.85700	1.87603	4.00000
602	117	3115	0.45903	1.85785	3.00000
603	73	1616	0.61492	1.95372	4.00000
604	19	87	0.50877	2.30744	4.00000
605	74	1376	0.50944	1.97355	4.00000
