i	Degree	Interconnections	CC	APL	SS
53	36	272	0.43175	2.13415	4.00000
54	22	94	0.40693	2.25305	4.00000
55	31	308	0.66237	2.17073	4.00000
56	80	1925	0.60918	1.81707	3.00000
57	12	46	0.69697	2.52134	4.00000
58	16	63	0.52500	2.43293	4.00000
59	52	1186	0.89442	1.97561	4.00000
60	58	1262	0.76346	1.97561	4.00000
61	59	1272	0.74342	1.96037	4.00000
62	105	3035	0.55586	1.72561	3.00000
63	98	2723	0.57290	1.76524	3.00000
64	97	2731	0.58655	1.76524	3.00000
65	93	2677	0.62576	1.78354	3.00000
66	54	1206	0.84277	1.98780	4.00000
67	54	1252	0.87491	1.98780	4.00000
68	110	3064	0.51109	1.71037	3.00000
69	52	1200	0.90498	1.99085	4.00000
70	49	1176	1.00000	2.00610	4.00000
71	18	92	0.60131	2.27439	4.00000
72	52	1186	0.89442	1.97561	4.00000
73	6	10	0.66667	2.71951	4.00000
74	25	156	0.52000	2.19207	4.00000
75	72	1463	0.57238	1.88415	3.00000
76	22	231	1.00000	2.28354	4.00000
77	23	231	0.91304	2.26829	4.00000
78	36	301	0.47778	2.09451	3.00000
79	98	2214	0.46581	1.76220	3.00000
80	11	26	0.47273	2.38720	4.00000
81	21	108	0.51429	2.21037	4.00000
82	75	1653	0.59568	1.85061	3.00000
83	5	10	1.00000	2.67378	4.00000
84	9	20	0.55556	2.60976	4.00000
85	5	10	1.00000	2.67378	4.00000
86	32	228	0.45968	2.12805	4.00000
87	10	45	1.00000	2.44817	4.00000
88	74	1764	0.65309	1.85061	3.00000
89	22	139	0.60173	2.27744	4.00000
90	4	6	1.00000	2.53963	4.00000
91	88	1266	0.33072	1.80183	3.00000
92	63	1299	0.66513	1.94207	4.00000
93	4	6	1.00000	2.99390	4.00000
94	12	34	0.51515	2.38720	4.00000
95	12	27	0.40909	2.52439	4.00000
96	12	38	0.57576	2.34146	4.00000
97	23	99	0.39130	2.18293	4.00000
98	63	1277	0.65387	1.92073	4.00000
99	39	349	0.47099	2.10061	3.00000
100	8	28	1.00000	2.47561	4.00000
101	90	1840	0.45943	1.78659	3.00000
102	23	234	0.92490	2.24390	4.00000
103	12	66	1.00000	2.45122	4.00000
104	41	558	0.68049	2.00305	4.00000
105	55	1238	0.83367	1.97256	4.00000
106	37	337	0.50601	2.11585	3.00000
107	6	15	1.00000	2.66768	4.00000
108	55	1215	0.81818	1.97866	4.00000
109	15	39	0.37143	2.28354	4.00000
110	12	26	0.39394	2.54268	4.00000
111	1	0	    NaN	3.02744	5.00000
112	2	1	1.00000	2.77134	4.00000
113	73	1874	0.71309	1.84451	3.00000
114	18	136	0.88889	2.22866	4.00000
115	14	33	0.36264	2.29878	4.00000
116	18	118	0.77124	2.28354	4.00000
117	84	2023	0.58032	1.79878	3.00000
118	14	61	0.67033	2.38720	4.00000
119	55	1231	0.82896	1.96646	3.00000
120	66	1500	0.69930	1.88415	3.00000
121	5	4	0.40000	2.64939	4.00000
122	26	260	0.80000	2.19207	4.00000
123	64	1003	0.49752	1.88720	3.00000
124	6	7	0.46667	2.69817	4.00000
125	17	63	0.46324	2.32012	4.00000
126	8	19	0.67857	2.51524	4.00000
127	87	2186	0.58434	1.79268	3.00000
128	14	51	0.56044	2.49085	4.00000
129	26	239	0.73538	2.22561	4.00000
130	16	48	0.40000	2.28659	4.00000
131	5	10	1.00000	2.54268	4.00000
132	20	125	0.65789	2.31098	4.00000
133	18	58	0.37908	2.37805	4.00000
134	105	2936	0.53773	1.73476	3.00000
135	37	425	0.63814	2.09756	4.00000
136	78	1786	0.59474	1.82012	3.00000
137	58	1461	0.88385	1.91463	3.00000
138	60	1469	0.82994	1.90549	3.00000
139	72	1878	0.73474	1.84756	3.00000
140	13	49	0.62821	2.44207	4.00000
141	25	239	0.79667	2.22561	4.00000
142	36	407	0.64603	2.13720	4.00000
143	24	134	0.48551	2.24695	4.00000
144	30	175	0.40230	2.13415	4.00000
145	54	559	0.39064	1.96646	3.00000
146	2	1	1.00000	2.92378	4.00000
147	43	606	0.67110	1.98476	3.00000
148	28	378	1.00000	2.18902	4.00000
149	37	450	0.67568	2.12195	4.00000
150	34	422	0.75223	2.13720	4.00000
151	29	378	0.93103	2.18598	4.00000
152	98	2211	0.46518	1.76524	3.00000
153	80	1694	0.53608	1.83841	3.00000
154	92	2004	0.47874	1.78049	3.00000
155	49	625	0.53146	2.01524	3.00000
156	82	1169	0.35200	1.82927	3.00000
157	30	383	0.88046	2.14939	4.00000
158	32	397	0.80040	2.11585	4.00000
159	36	410	0.65079	2.11890	4.00000
160	28	378	1.00000	2.18902	4.00000
161	8	28	1.00000	2.50000	4.00000
162	43	500	0.55371	2.08232	4.00000
163	25	180	0.60000	2.16463	4.00000
164	22	231	1.00000	2.18598	4.00000
165	74	1751	0.64828	1.84451	3.00000
166	26	238	0.73231	2.13720	4.00000
167	73	1036	0.39422	1.85976	3.00000
168	114	2510	0.38969	1.69817	3.00000
169	36	305	0.48413	2.04878	3.00000
170	22	231	1.00000	2.18598	4.00000
171	41	399	0.48659	2.05183	4.00000
172	36	373	0.59206	2.05488	4.00000
173	23	231	0.91304	2.18293	4.00000
174	22	231	1.00000	2.18598	4.00000
175	28	242	0.64021	2.14024	4.00000
176	45	440	0.44444	2.05183	4.00000
177	101	2280	0.45149	1.73171	3.00000
178	3	1	0.33333	2.66768	4.00000
179	93	2662	0.62225	1.78049	3.00000
180	3	3	1.00000	2.68902	4.00000
181	57	1463	0.91667	1.92378	3.00000
182	44	585	0.61839	1.99390	4.00000
183	65	1510	0.72596	1.89329	3.00000
184	2	1	1.00000	3.14329	5.00000
185	17	121	0.88971	2.34451	4.00000
186	55	732	0.49293	1.92683	3.00000
187	2	1	1.00000	2.98780	5.00000
188	11	45	0.81818	2.30488	4.00000
189	40	356	0.45641	2.04268	4.00000
190	25	178	0.59333	2.15244	4.00000
191	20	93	0.48947	2.19207	3.00000
192	30	202	0.46437	2.14024	4.00000
193	90	1937	0.48365	1.78049	3.00000
194	39	300	0.40486	2.03049	4.00000
195	26	179	0.55077	2.14939	4.00000
196	49	403	0.34269	1.95427	3.00000
197	38	436	0.62020	2.06402	4.00000
198	3	3	1.00000	3.12195	5.00000
199	14	34	0.37363	2.33537	4.00000
200	57	1227	0.76880	1.94512	4.00000
201	2	1	1.00000	3.04878	5.00000
202	1	0	    NaN	3.03049	5.00000
203	40	534	0.68462	2.03354	4.00000
204	22	139	0.60173	2.27744	4.00000
205	20	146	0.76842	2.33841	4.00000
206	13	78	1.00000	2.59756	4.00000
207	21	147	0.70000	2.33537	4.00000
208	18	90	0.58824	2.39024	4.00000
209	1	0	    NaN	3.18293	5.00000
210	1	0	    NaN	3.41768	5.00000
211	15	105	1.00000	2.45427	4.00000
212	58	803	0.48578	1.93293	3.00000
213	58	803	0.48578	1.93293	3.00000
214	20	122	0.64211	2.32927	4.00000
215	68	1595	0.70018	1.87500	3.00000
216	67	1587	0.71777	1.87805	3.00000
217	37	249	0.37387	2.06098	4.00000
218	18	108	0.70588	2.42073	4.00000
219	18	112	0.73203	2.34451	4.00000
220	63	1558	0.79775	1.89634	3.00000
221	34	334	0.59537	2.05793	3.00000
222	4	6	1.00000	2.74390	4.00000
223	58	1442	0.87235	1.91463	3.00000
224	10	45	1.00000	2.53354	4.00000
225	14	91	1.00000	2.37805	4.00000
226	25	164	0.54667	2.27744	4.00000
227	67	892	0.40344	1.91159	3.00000
228	64	1370	0.67956	1.91768	4.00000
229	49	1176	1.00000	2.00610	4.00000
230	127	3544	0.44294	1.65549	3.00000
231	4	3	0.50000	2.69207	4.00000
232	24	235	0.85145	2.24390	4.00000
233	60	808	0.45650	1.92683	3.00000
234	6	6	0.40000	2.57012	4.00000
235	4	3	0.50000	2.61585	4.00000
236	21	111	0.52857	2.22866	4.00000
237	22	115	0.49784	2.22561	4.00000
238	6	15	1.00000	2.70732	4.00000
239	16	120	1.00000	2.34756	4.00000
240	20	133	0.70000	2.30183	4.00000
241	110	2942	0.49074	1.71037	3.00000
242	33	262	0.49621	2.16159	4.00000
243	3	3	1.00000	2.71951	4.00000
244	13	72	0.92308	2.43902	4.00000
245	13	72	0.92308	2.43902	4.00000
246	42	564	0.65505	1.99695	4.00000
247	28	181	0.47884	2.21341	4.00000
248	19	99	0.57895	2.27744	4.00000
249	79	1732	0.56216	1.84756	3.00000
250	52	501	0.37783	1.97866	3.00000
251	33	251	0.47538	2.15244	4.00000
252	11	27	0.49091	2.42073	4.00000
253	30	383	0.88046	2.14939	4.00000
254	2	1	1.00000	3.42073	5.00000
255	5	4	0.40000	2.66463	4.00000
256	13	50	0.64103	2.31402	4.00000
257	15	95	0.90476	2.35671	4.00000
258	64	1364	0.67659	1.91463	4.00000
259	7	21	1.00000	2.50610	4.00000
260	20	92	0.48421	2.30793	4.00000
261	61	1281	0.70000	1.96341	4.00000
262	36	330	0.52381	2.07622	4.00000
263	42	481	0.55865	2.09451	4.00000
264	101	2751	0.54475	1.75610	3.00000
265	68	1310	0.57507	1.88110	3.00000
266	28	263	0.69577	2.14634	4.00000
267	2	1	1.00000	2.96037	5.00000
268	3	3	1.00000	3.01829	4.00000
269	58	674	0.40774	1.95732	3.00000
270	28	180	0.47619	2.16463	4.00000
271	53	555	0.40276	1.96951	3.00000
272	38	381	0.54196	2.07317	4.00000
273	15	67	0.63810	2.42988	4.00000
274	6	7	0.46667	2.75915	4.00000
275	52	1186	0.89442	1.98780	4.00000
276	53	1186	0.86067	1.98476	4.00000
277	25	116	0.38667	2.17683	4.00000
278	69	1425	0.60742	1.89939	4.00000
279	27	229	0.65242	2.20122	4.00000
280	34	264	0.47059	2.15244	4.00000
281	27	229	0.65242	2.20122	4.00000
282	22	231	1.00000	2.28354	4.00000
283	22	231	1.00000	2.28354	4.00000
284	24	232	0.84058	2.27439	4.00000
285	52	1200	0.90498	1.99695	4.00000
286	2	1	1.00000	3.27134	5.00000
287	12	49	0.74242	2.34451	4.00000
288	24	109	0.39493	2.18598	4.00000
289	77	1676	0.57280	1.84146	3.00000
290	94	2090	0.47815	1.76829	3.00000
291	11	45	0.81818	2.42073	4.00000
292	82	1607	0.48389	1.84756	3.00000
293	12	46	0.69697	2.32012	4.00000
294	30	184	0.42299	2.17683	4.00000
295	18	63	0.41176	2.29878	4.00000
296	26	166	0.51077	2.15854	4.00000
297	77	1519	0.51914	1.86585	3.00000
298	30	383	0.88046	2.14939	4.00000
299	2	1	1.00000	3.24390	5.00000
300	5	10	1.00000	2.63110	4.00000
301	106	2567	0.46128	1.72256	3.00000
302	12	45	0.68182	2.42073	4.00000
303	49	433	0.36820	2.05488	4.00000
304	68	1000	0.43898	1.88415	3.00000
305	3	1	0.33333	2.68293	4.00000
306	3	3	1.00000	2.69817	4.00000
307	89	2183	0.55746	1.78659	3.00000
308	31	388	0.83441	2.17073	4.00000
309	24	233	0.84420	2.16159	4.00000
310	3	3	1.00000	2.74695	4.00000
311	9	20	0.55556	2.45122	4.00000
312	81	1841	0.56821	1.82012	3.00000
313	20	113	0.59474	2.34146	4.00000
314	59	704	0.41146	1.94817	3.00000
315	32	397	0.80040	2.11585	4.00000
316	86	1694	0.46347	1.83232	4.00000
317	53	447	0.32438	1.95427	3.00000
318	35	470	0.78992	2.04573	4.00000
319	27	209	0.59544	2.21037	4.00000
320	6	15	1.00000	2.78354	5.00000
321	24	112	0.40580	2.20122	4.00000
322	69	1443	0.61509	1.92378	4.00000
323	21	120	0.57143	2.30793	4.00000
324	7	16	0.76190	2.75000	5.00000
325	55	1194	0.80404	1.94817	4.00000
326	60	703	0.39718	1.94512	3.00000
327	32	257	0.51815	2.13415	4.00000
328	11	25	0.45455	2.46951	4.00000
