i	Degree	Interconnections	CC	APL	SS
3285	186	10177	0.59151	1.98584	3.00000
3286	1558	730710	0.60245	1.75574	3.00000
3287	241	15321	0.52977	1.97340	3.00000
3288	525	111508	0.81067	1.92147	3.00000
3289	259	20964	0.62746	1.97057	3.00000
3290	1400	901604	0.92066	1.78171	3.00000
3291	722	138825	0.53337	1.88857	3.00000
3292	1456	431708	0.40756	1.77148	3.00000
3293	1330	430140	0.48670	1.79178	3.00000
3294	1840	1084414	0.64095	1.71184	3.00000
3295	820	174257	0.51895	1.87315	3.00000
3296	53	1378	1.00000	2.11284	3.00000
3297	1327	592176	0.67308	1.79178	3.00000
3298	1384	900276	0.94069	1.78423	3.00000
3299	1618	967751	0.73978	1.74725	3.00000
3300	18	153	1.00000	2.32782	3.00000
3301	1668	576543	0.41470	1.73828	3.00000
3302	555	115453	0.75099	1.91816	3.00000
3303	2174	1127408	0.47730	1.65833	3.00000
3304	41	820	1.00000	2.12779	3.00000
3305	669	135152	0.60485	1.90006	3.00000
3306	41	820	1.00000	2.12779	3.00000
3307	460	105570	1.00000	1.93500	3.00000
3308	1459	572969	0.53870	1.77148	3.00000
3309	1459	572969	0.53870	1.77148	3.00000
3310	1459	572969	0.53870	1.77148	3.00000
3311	538	114426	0.79213	1.92131	3.00000
3312	695	153622	0.63700	1.89550	3.00000
3313	1459	683508	0.64263	1.77148	3.00000
3314	1459	678416	0.63784	1.77148	3.00000
3315	1459	683508	0.64263	1.77148	3.00000
3316	546	116482	0.78289	1.91926	3.00000
3317	1066	290184	0.51121	1.83396	3.00000
3318	1229	372058	0.49305	1.80941	3.00000
3319	1803	803364	0.49453	1.71734	3.00000
3320	839	203836	0.57984	1.87000	3.00000
3321	985	237548	0.49017	1.84907	3.00000
3322	1705	753563	0.51875	1.73324	3.00000
3323	1455	677811	0.64078	1.77195	3.00000
3324	557	115482	0.74579	1.91675	3.00000
3325	1947	816786	0.43115	1.69452	3.00000
3326	758	158564	0.55267	1.88464	3.00000
3327	944	221827	0.49838	1.85521	3.00000
3328	747	166462	0.59743	1.88732	3.00000
3329	1117	303916	0.48760	1.82562	3.00000
3330	903	240829	0.59135	1.86025	3.00000
3331	563	115184	0.72808	1.91785	3.00000
3332	1651	848128	0.62267	1.74111	3.00000
3333	984	256045	0.52942	1.84718	3.00000
3334	1831	1095151	0.65368	1.71325	3.00000
3335	904	240917	0.59026	1.86025	3.00000
3336	1831	1095151	0.65368	1.71325	3.00000
3337	934	249800	0.57332	1.85489	3.00000
3338	571	119605	0.73497	1.91612	3.00000
3339	1409	662739	0.66813	1.77935	3.00000
3340	1863	855838	0.49343	1.70711	3.00000
3341	1791	893487	0.55740	1.71876	3.00000
3342	1580	724843	0.58108	1.75228	3.00000
3343	2170	1120068	0.47594	1.65895	3.00000
3344	1951	1136522	0.59747	1.69437	3.00000
3345	696	146131	0.60420	1.89534	3.00000
