i	Degree	Interconnections	CC	APL	SS
1215	116	2282	0.34213	1.97516	3.00000
1216	7	21	1.00000	2.47798	4.00000
1217	573	107579	0.65646	1.73711	3.00000
1218	1	0	    NaN	2.96017	4.00000
1219	140	5995	0.61614	1.96064	3.00000
1220	6	15	1.00000	2.85052	4.00000
1221	15	105	1.00000	2.27085	4.00000
1222	142	8236	0.82270	1.95267	3.00000
1223	323	36094	0.69408	1.86223	3.00000
1224	22	134	0.58009	2.19634	3.00000
1225	216	15515	0.66817	1.91425	3.00000
1226	624	111687	0.57459	1.71275	3.00000
1227	209	12325	0.56703	1.92455	3.00000
1228	63	842	0.43113	2.02156	3.00000
1229	17	66	0.48529	2.29616	4.00000
1230	88	2899	0.75731	1.99063	3.00000
1231	520	96654	0.71627	1.76336	3.00000
1232	136	4516	0.49194	1.95923	3.00000
1233	30	225	0.51724	2.12043	3.00000
1234	570	66128	0.40778	1.74133	3.00000
1235	55	582	0.39192	2.04171	3.00000
1236	95	1625	0.36394	2.00281	3.00000
1237	208	12344	0.57339	1.91940	3.00000
1238	338	28756	0.50491	1.85708	3.00000
1239	167	10342	0.74612	1.94283	3.00000
1240	547	94007	0.62952	1.75164	3.00000
1241	93	2683	0.62716	1.98594	3.00000
1242	525	88472	0.64320	1.76382	3.00000
1243	218	9755	0.41242	1.91659	3.00000
1244	228	17117	0.66145	1.90769	3.00000
1245	382	32024	0.44007	1.82943	3.00000
1246	168	8911	0.63523	1.94470	3.00000
1247	74	2701	1.00000	2.01734	3.00000
1248	330	28121	0.51803	1.85801	3.00000
1249	154	6617	0.56167	1.95361	3.00000
1250	832	139874	0.40462	1.61434	3.00000
1251	317	21885	0.43695	1.86036	3.00000
1252	82	2794	0.84131	2.00750	3.00000
1253	186	9478	0.55089	1.93486	3.00000
1254	93	3013	0.70430	2.00234	3.00000
1255	494	90705	0.74488	1.77554	3.00000
1256	289	16611	0.39915	1.88051	3.00000
1257	250	17007	0.54641	1.89691	3.00000
1258	628	101750	0.51682	1.71040	3.00000
1259	790	172289	0.55282	1.63449	3.00000
1260	721	141727	0.54603	1.66823	3.00000
1261	401	80200	1.00000	1.82287	3.00000
1262	743	152536	0.55336	1.65558	3.00000
1263	13	78	1.00000	2.34114	4.00000
1264	491	89572	0.74460	1.77694	3.00000
1265	7	21	1.00000	2.59560	4.00000
1266	603	76418	0.42103	1.72306	3.00000
1267	11	55	1.00000	2.42596	4.00000
1268	120	7140	1.00000	1.98126	3.00000
