i	Degree	Interconnections	CC	APL	SS
77	323	24466	0.47047	1.69355	3.00000
78	122	4956	0.67145	1.93145	4.00000
79	209	16955	0.78004	1.82560	3.00000
80	49	764	0.64966	2.07359	4.00000
81	215	11811	0.51341	1.80948	3.00000
82	244	20639	0.69618	1.77722	3.00000
83	198	10623	0.54469	1.82560	3.00000
84	237	17960	0.64221	1.79133	3.00000
85	1	0	    NaN	2.93649	4.00000
86	145	5955	0.57040	1.89214	3.00000
87	86	3655	1.00000	1.97581	3.00000
88	117	4544	0.66961	1.93548	3.00000
89	140	6231	0.64039	1.89819	3.00000
90	339	32131	0.56084	1.67238	3.00000
91	258	23790	0.71758	1.75907	3.00000
92	268	24753	0.69185	1.74798	3.00000
93	340	31746	0.55086	1.67238	3.00000
94	334	30635	0.55088	1.67843	3.00000
95	55	1061	0.71448	2.04335	4.00000
96	304	27918	0.60618	1.70665	3.00000
97	266	24879	0.70589	1.75202	3.00000
98	282	25394	0.64092	1.73387	3.00000
99	240	20428	0.71227	1.78226	3.00000
100	89	1984	0.50664	1.95867	4.00000
101	229	20007	0.76638	1.79335	3.00000
102	51	675	0.52941	2.02520	4.00000
103	103	4657	0.88654	1.95060	3.00000
104	16	120	1.00000	2.19456	4.00000
105	99	3928	0.80973	1.95665	3.00000
106	30	225	0.51724	2.10181	4.00000
107	30	271	0.62299	2.11794	3.00000
108	22	203	0.87879	2.18145	4.00000
109	18	124	0.81046	2.16028	4.00000
110	275	16313	0.43299	1.74093	3.00000
111	232	17714	0.66107	1.79435	3.00000
112	38	404	0.57468	2.07460	4.00000
113	224	13502	0.54060	1.79738	3.00000
114	52	638	0.48115	2.03931	3.00000
115	337	29167	0.51517	1.67440	3.00000
116	248	13506	0.44097	1.76915	3.00000
117	127	5629	0.70354	1.92540	3.00000
118	283	23632	0.59224	1.73085	3.00000
119	369	38203	0.56267	1.64919	3.00000
120	367	29961	0.44611	1.64617	3.00000
121	345	36654	0.61769	1.67339	3.00000
122	72	866	0.33881	1.99294	4.00000
123	21	210	1.00000	2.14113	4.00000
124	29	251	0.61823	2.09778	4.00000
125	196	16281	0.85196	1.84173	3.00000
126	82	2232	0.67209	1.98690	4.00000
127	68	931	0.40869	2.00302	3.00000
128	60	879	0.49661	2.02016	3.00000
129	85	2378	0.66611	1.98488	4.00000
130	67	1181	0.53415	2.00101	4.00000
131	81	1453	0.44846	1.98488	4.00000
132	371	34362	0.50065	1.63710	3.00000
133	47	593	0.54857	2.04637	4.00000
134	221	9797	0.40300	1.80343	3.00000
135	180	6233	0.38690	1.85181	4.00000
136	452	46352	0.45476	1.55746	3.00000
137	186	9341	0.54292	1.83871	3.00000
138	35	375	0.63025	2.10383	4.00000
139	67	1625	0.73496	2.00907	4.00000
140	16	94	0.78333	2.34073	4.00000
141	154	7922	0.67244	1.88004	3.00000
142	63	1851	0.94777	2.00907	3.00000
143	53	1378	1.00000	2.05343	4.00000
144	163	8696	0.65864	1.87198	3.00000
145	211	11215	0.50621	1.80847	3.00000
146	259	15426	0.46170	1.75907	3.00000
147	139	4903	0.51121	1.90020	3.00000
148	74	1750	0.64791	2.01109	4.00000
149	131	4284	0.50311	1.91935	3.00000
150	106	2787	0.50081	1.95665	3.00000
151	159	4547	0.36199	1.88206	4.00000
152	106	4890	0.87871	1.94456	3.00000
153	64	905	0.44891	2.00907	4.00000
154	168	8457	0.60287	1.85585	3.00000
155	130	4821	0.57496	1.90222	3.00000
156	93	2193	0.51262	1.96573	4.00000
157	115	2833	0.43219	1.91633	3.00000
158	106	3847	0.69128	1.93649	3.00000
159	225	19566	0.77643	1.79637	3.00000
160	284	25800	0.64201	1.72984	3.00000
161	55	947	0.63771	2.03730	4.00000
162	128	5555	0.68344	1.92238	3.00000
163	38	554	0.78805	2.12198	4.00000
164	66	1118	0.52121	2.02621	3.00000
165	186	15849	0.92119	1.85685	3.00000
166	220	17972	0.74604	1.81452	3.00000
167	198	16466	0.84428	1.83569	3.00000
168	331	36103	0.66105	1.68851	3.00000
169	209	16859	0.77563	1.82157	3.00000
170	269	24320	0.67469	1.75605	3.00000
171	377	41412	0.58429	1.63407	3.00000
172	340	36238	0.62880	1.67641	3.00000
173	331	36103	0.66105	1.68851	3.00000
174	207	16866	0.79105	1.82661	3.00000
175	331	35911	0.65753	1.68851	3.00000
176	330	35800	0.65948	1.68952	3.00000
177	187	15916	0.91519	1.85081	3.00000
178	411	43074	0.51123	1.59778	3.00000
179	194	16715	0.89285	1.84778	3.00000
180	387	41777	0.55933	1.62399	3.00000
181	439	46859	0.48740	1.56653	3.00000
182	269	24320	0.67469	1.75605	3.00000
183	326	28570	0.53931	1.69052	3.00000
184	257	20844	0.63363	1.77319	3.00000
185	445	40693	0.41191	1.56250	3.00000
186	324	29082	0.55578	1.69355	3.00000
187	338	36194	0.63551	1.68044	3.00000
188	194	16293	0.87031	1.84577	3.00000
189	178	15753	1.00000	1.86492	3.00000
190	269	23121	0.64143	1.75202	3.00000
191	264	22174	0.63873	1.76512	3.00000
192	325	24577	0.46680	1.69355	3.00000
193	185	16008	0.94054	1.85786	3.00000
194	239	18981	0.66738	1.78730	3.00000
195	233	18569	0.68703	1.79536	3.00000
196	300	25631	0.57148	1.72077	3.00000
197	212	17458	0.78056	1.82460	3.00000
198	49	780	0.66327	2.06855	4.00000
199	186	15849	0.92119	1.85685	3.00000
200	48	759	0.67287	2.07460	4.00000
201	35	340	0.57143	2.19758	4.00000
202	83	2630	0.77285	1.99395	3.00000
203	17	79	0.58088	2.21371	4.00000
204	14	67	0.73626	2.45262	4.00000
205	228	18080	0.69866	1.80645	3.00000
206	88	2000	0.52247	1.97379	4.00000
207	254	20144	0.62693	1.77621	3.00000
208	78	3003	1.00000	1.97883	4.00000
209	104	3593	0.67084	1.92843	4.00000
210	360	34626	0.53584	1.64718	3.00000
211	80	3009	0.95222	1.97681	4.00000
212	127	4269	0.53356	1.90323	4.00000
213	182	8244	0.50052	1.84677	3.00000
214	295	29126	0.67165	1.71673	3.00000
215	377	34811	0.49115	1.63105	3.00000
216	195	10934	0.57806	1.83065	3.00000
217	257	20489	0.62284	1.77319	3.00000
218	321	29060	0.56581	1.69052	3.00000
219	275	21084	0.55963	1.75101	3.00000
220	223	9104	0.36779	1.80544	3.00000
221	327	28923	0.54264	1.68750	3.00000
222	482	49553	0.42747	1.52319	3.00000
223	208	9586	0.44528	1.82460	3.00000
224	213	10295	0.45597	1.81754	3.00000
225	244	12143	0.40960	1.78024	3.00000
226	15	105	1.00000	2.33468	4.00000
227	33	277	0.52462	2.14819	3.00000
228	56	726	0.47143	2.02823	3.00000
229	74	1376	0.50944	1.99798	3.00000
230	87	2496	0.66720	1.96371	3.00000
231	261	22427	0.66098	1.75706	3.00000
232	9	36	1.00000	2.47379	4.00000
233	15	58	0.55238	2.35181	4.00000
234	9	36	1.00000	2.47379	4.00000
235	123	3982	0.53072	1.91230	3.00000
236	37	666	1.00000	2.11492	4.00000
237	272	24565	0.66651	1.74496	3.00000
238	85	2071	0.58011	1.97480	3.00000
239	126	5340	0.67810	1.92641	4.00000
240	303	27088	0.59205	1.70867	3.00000
241	218	13441	0.56826	1.80343	3.00000
242	299	26078	0.58535	1.71774	3.00000
243	90	1900	0.47441	1.97480	3.00000
244	14	91	1.00000	2.29234	4.00000
245	27	181	0.51567	2.13508	4.00000
246	330	21485	0.39578	1.68145	3.00000
247	257	23315	0.70875	1.76008	3.00000
248	89	2364	0.60368	1.97480	4.00000
249	223	17190	0.69446	1.80444	3.00000
250	32	262	0.52823	2.09778	4.00000
251	32	205	0.41331	2.15020	4.00000
252	72	1020	0.39906	2.00302	3.00000
253	13	78	1.00000	2.27016	4.00000
254	52	871	0.65686	2.04536	4.00000
255	306	29424	0.63054	1.70464	3.00000
256	21	120	0.57143	2.22379	4.00000
257	31	257	0.55269	2.10383	4.00000
258	52	686	0.51735	2.02823	3.00000
259	176	9061	0.58838	1.85282	3.00000
260	292	26959	0.63454	1.72177	3.00000
261	87	2124	0.56776	1.98085	3.00000
262	62	1062	0.56161	2.03327	4.00000
263	52	881	0.66440	2.04133	3.00000
264	151	6248	0.55170	1.88609	4.00000
265	165	7245	0.53548	1.87097	3.00000
266	285	25001	0.61777	1.74093	3.00000
267	226	12463	0.49019	1.79435	3.00000
268	45	772	0.77980	2.07661	4.00000
269	113	2903	0.45875	1.93448	4.00000
270	90	1971	0.49213	1.97077	3.00000
271	223	17753	0.71721	1.81250	3.00000
272	291	25670	0.60837	1.72782	3.00000
273	141	5119	0.51864	1.89012	3.00000
274	294	25762	0.59813	1.72681	3.00000
275	355	29362	0.46729	1.66028	3.00000
276	43	785	0.86932	2.07762	4.00000
277	284	23464	0.58388	1.73589	3.00000
278	107	2795	0.49286	1.95060	3.00000
279	376	38962	0.55265	1.63911	3.00000
280	216	10562	0.45487	1.80444	3.00000
281	377	38664	0.54552	1.64214	3.00000
282	327	28169	0.52849	1.68347	3.00000
283	255	16181	0.49964	1.76310	3.00000
284	23	253	1.00000	2.24496	4.00000
285	94	3273	0.74880	1.95766	4.00000
286	25	254	0.84667	2.20464	4.00000
287	113	2920	0.46144	1.95363	4.00000
288	24	254	0.92029	2.24395	4.00000
289	33	285	0.53977	2.15726	4.00000
290	79	1809	0.58715	1.98185	3.00000
291	100	2344	0.47354	1.94456	3.00000
292	56	1540	1.00000	2.04435	4.00000
293	158	8504	0.68564	1.87903	3.00000
294	320	23869	0.46765	1.69960	3.00000
295	63	1394	0.71377	2.01008	3.00000
296	193	16303	0.87991	1.84980	3.00000
297	235	18628	0.67751	1.79940	3.00000
298	207	11330	0.53140	1.81653	3.00000
299	124	4228	0.55442	1.91633	3.00000
300	309	28477	0.59843	1.70363	3.00000
301	130	6941	0.82779	1.91532	3.00000
302	189	8115	0.45677	1.84073	3.00000
303	9	36	1.00000	2.36492	4.00000
304	187	16017	0.92099	1.85081	3.00000
305	46	519	0.50145	2.04940	4.00000
306	27	173	0.49288	2.19657	4.00000
307	4	6	1.00000	2.64012	4.00000
308	146	6436	0.60803	1.89315	3.00000
309	8	28	1.00000	2.46371	4.00000
310	264	24979	0.71952	1.75202	3.00000
311	191	9940	0.54781	1.83770	3.00000
312	9	36	1.00000	2.48286	4.00000
313	162	6974	0.53477	1.87802	3.00000
314	77	2206	0.75393	1.98992	4.00000
315	269	25345	0.70313	1.74597	3.00000
316	269	25345	0.70313	1.74597	3.00000
317	369	39946	0.58834	1.64214	3.00000
318	221	19255	0.79206	1.80242	3.00000
319	271	24293	0.66402	1.74496	3.00000
320	77	1248	0.42652	1.99597	3.00000
321	19	137	0.80117	2.23387	4.00000
322	225	17435	0.69187	1.80746	3.00000
323	159	6437	0.51246	1.87097	3.00000
324	243	21230	0.72204	1.78024	3.00000
325	64	1623	0.80506	2.02419	4.00000
326	305	27873	0.60123	1.70665	3.00000
327	129	4247	0.51441	1.91633	3.00000
328	177	7808	0.50128	1.86492	3.00000
329	60	1044	0.58983	2.02520	4.00000
330	215	19463	0.84603	1.81149	3.00000
331	47	677	0.62627	2.08669	4.00000
332	231	19783	0.74470	1.79234	3.00000
333	20	133	0.70000	2.24899	4.00000
334	198	16323	0.83695	1.83770	3.00000
335	93	2046	0.47826	1.96270	3.00000
336	236	19652	0.70869	1.78629	3.00000
337	214	11318	0.49660	1.81250	3.00000
338	25	171	0.57000	2.22681	4.00000
339	54	775	0.54158	2.07359	3.00000
340	43	394	0.43632	2.06855	3.00000
341	202	18585	0.91547	1.82460	3.00000
342	6	9	0.60000	2.59778	4.00000
343	49	745	0.63350	2.08165	4.00000
344	12	39	0.59091	2.35786	4.00000
345	261	23773	0.70065	1.75806	3.00000
346	7	21	1.00000	2.60685	4.00000
347	101	4587	0.90832	1.95161	3.00000
348	238	15916	0.56434	1.78427	3.00000
349	19	88	0.51462	2.24899	4.00000
350	9	22	0.61111	2.59375	4.00000
351	44	567	0.59937	2.12198	4.00000
352	32	290	0.58468	2.11290	4.00000
353	321	30623	0.59624	1.69052	3.00000
354	52	720	0.54299	2.07762	4.00000
355	90	2071	0.51710	1.97077	4.00000
356	118	3899	0.56483	1.92843	4.00000
357	105	3450	0.63187	1.94556	4.00000
358	19	114	0.66667	2.23286	4.00000
359	76	1322	0.46386	1.99698	3.00000
360	90	3191	0.79675	1.96573	4.00000
361	74	1731	0.64087	1.99597	3.00000
362	294	24562	0.57027	1.72177	3.00000
363	410	36043	0.42988	1.59980	3.00000
364	97	2138	0.45919	1.96371	4.00000
365	27	351	1.00000	2.11290	4.00000
366	137	7025	0.75408	1.90121	3.00000
367	41	498	0.60732	2.07762	4.00000
368	90	2496	0.62322	1.95665	3.00000
369	43	506	0.56035	2.04234	3.00000
370	282	24299	0.61329	1.74294	3.00000
371	129	5394	0.65334	1.92238	4.00000
372	277	25264	0.66091	1.73790	3.00000
373	68	1309	0.57463	2.02319	4.00000
374	67	993	0.44912	2.00403	3.00000
375	6	7	0.46667	2.47077	4.00000
376	75	1271	0.45802	1.99496	4.00000
377	90	2455	0.61298	1.96371	3.00000
378	381	40621	0.56114	1.63105	3.00000
379	30	358	0.82299	2.10988	4.00000
380	214	10678	0.46852	1.80645	3.00000
381	156	5909	0.48875	1.88306	3.00000
382	135	5213	0.57634	1.90927	3.00000
383	86	1434	0.39234	1.97177	3.00000
384	303	25914	0.56639	1.71673	3.00000
385	106	2016	0.36226	1.93750	3.00000
386	116	5122	0.76792	1.94052	3.00000
387	243	12129	0.41251	1.77419	3.00000
388	127	6803	0.85027	1.92137	3.00000
389	60	1154	0.65198	2.03427	3.00000
390	126	3296	0.41854	1.93145	3.00000
391	205	18834	0.90072	1.82056	3.00000
392	211	18945	0.85511	1.81351	3.00000
393	6	15	1.00000	2.52419	4.00000
394	264	25374	0.73090	1.75202	3.00000
395	61	1171	0.63989	2.02419	3.00000
396	25	221	0.73667	2.23488	4.00000
397	221	14629	0.60177	1.80040	3.00000
398	103	2454	0.46716	1.96371	4.00000
399	57	846	0.53008	2.05343	4.00000
400	30	269	0.61839	2.16431	4.00000
401	276	24229	0.63845	1.74597	3.00000
402	209	16557	0.76173	1.82863	3.00000
403	262	23867	0.69805	1.75504	3.00000
404	68	974	0.42757	2.02419	4.00000
405	346	36366	0.60930	1.67238	3.00000
406	114	3643	0.56560	1.93347	4.00000
407	123	4571	0.60922	1.92339	3.00000
408	107	4100	0.72298	1.94859	3.00000
409	275	21499	0.57064	1.75403	3.00000
410	82	1421	0.42788	2.00000	3.00000
411	95	2902	0.64994	1.96472	3.00000
412	149	4605	0.41765	1.88911	3.00000
413	64	853	0.42312	2.02722	3.00000
414	34	314	0.55971	2.11492	4.00000
415	113	4402	0.69564	1.94052	3.00000
416	57	800	0.50125	2.05141	3.00000
417	286	23676	0.58093	1.73286	3.00000
418	255	20007	0.61779	1.77117	3.00000
419	84	2047	0.58721	1.99194	4.00000
420	74	1995	0.73862	1.99597	3.00000
421	68	1942	0.85250	2.00202	3.00000
422	252	21770	0.68836	1.76512	3.00000
423	272	21086	0.57212	1.74899	3.00000
424	120	3625	0.50770	1.91028	3.00000
425	171	8056	0.55425	1.85988	3.00000
426	85	2167	0.60700	1.97077	3.00000
427	189	8300	0.46718	1.83266	3.00000
428	270	20388	0.56142	1.75302	3.00000
429	108	2669	0.46192	1.92742	3.00000
430	446	45513	0.45864	1.56048	3.00000
431	378	28732	0.40324	1.63407	3.00000
432	2	1	1.00000	2.75605	4.00000
433	14	67	0.73626	2.24798	4.00000
434	252	23270	0.73579	1.76512	3.00000
435	204	8313	0.40148	1.81956	3.00000
436	7	21	1.00000	2.68548	4.00000
437	161	8601	0.66778	1.86794	3.00000
438	64	1847	0.91617	2.00706	3.00000
439	148	6399	0.58825	1.88407	3.00000
440	90	4005	1.00000	1.97581	3.00000
441	164	9319	0.69722	1.86694	3.00000
442	137	5981	0.64201	1.91633	3.00000
443	122	4969	0.67322	1.92339	3.00000
444	214	12734	0.55873	1.81552	3.00000
445	93	4038	0.94390	1.97278	3.00000
446	248	14530	0.47440	1.77419	3.00000
447	345	30710	0.51753	1.66835	3.00000
448	251	17851	0.56896	1.76915	3.00000
449	278	22644	0.58811	1.75000	3.00000
450	94	4040	0.92427	1.96976	3.00000
451	311	26390	0.54745	1.70464	3.00000
452	178	7994	0.50746	1.85786	3.00000
453	147	5630	0.52465	1.89819	3.00000
454	358	28697	0.44907	1.66028	3.00000
455	286	16492	0.40466	1.73185	3.00000
456	94	4042	0.92473	1.97177	3.00000
457	352	31286	0.50644	1.65927	3.00000
458	109	4525	0.76877	1.94758	3.00000
459	403	36878	0.45527	1.60484	3.00000
460	119	4590	0.65375	1.92742	3.00000
461	164	9319	0.69722	1.86694	3.00000
462	94	4023	0.92038	1.97077	3.00000
463	291	24680	0.58490	1.72782	3.00000
464	38	703	1.00000	2.10685	4.00000
465	289	26542	0.63778	1.72480	3.00000
466	80	1476	0.46709	1.98790	3.00000
467	46	736	0.71111	2.07661	4.00000
468	75	1431	0.51568	1.98690	3.00000
469	168	7080	0.50470	1.87097	3.00000
470	124	4854	0.63651	1.92641	3.00000
471	71	2485	1.00000	2.00706	3.00000
472	319	21233	0.41862	1.69254	3.00000
473	386	35246	0.47434	1.61996	3.00000
474	252	22476	0.71068	1.76714	3.00000
475	79	2585	0.83901	1.98790	3.00000
476	319	29403	0.57970	1.69153	3.00000
477	93	2823	0.65989	1.97883	3.00000
478	109	3460	0.58784	1.94052	3.00000
479	269	15869	0.44024	1.74798	3.00000
480	359	31425	0.48902	1.64919	3.00000
481	123	3772	0.50273	1.91230	3.00000
482	71	2485	1.00000	2.00706	3.00000
483	132	4966	0.57437	1.89919	3.00000
484	183	9083	0.54543	1.84476	3.00000
485	118	3903	0.56541	1.92540	3.00000
486	140	4784	0.49168	1.89315	3.00000
487	295	25850	0.59610	1.71875	3.00000
488	108	3328	0.57598	1.94153	3.00000
489	128	4888	0.60138	1.90927	3.00000
490	79	2552	0.82830	1.98992	3.00000
491	79	2526	0.81986	1.99294	3.00000
492	256	20332	0.62292	1.77319	3.00000
493	122	3883	0.52608	1.93246	3.00000
494	105	3333	0.61044	1.95565	3.00000
495	365	32705	0.49232	1.64214	3.00000
496	71	2485	1.00000	2.00706	3.00000
497	176	7164	0.46519	1.86190	3.00000
498	282	22495	0.56775	1.74496	3.00000
499	342	29938	0.51342	1.66633	3.00000
500	401	40525	0.50530	1.61290	3.00000
501	97	2828	0.60739	1.96875	3.00000
502	308	26344	0.55721	1.70968	3.00000
503	155	5490	0.45999	1.88306	3.00000
504	199	9381	0.47617	1.83569	3.00000
505	205	9667	0.46231	1.81956	3.00000
506	137	5055	0.54261	1.89315	3.00000
507	376	26301	0.37306	1.63206	3.00000
508	350	27168	0.44483	1.66431	3.00000
509	341	30064	0.51861	1.67440	3.00000
510	260	14244	0.42305	1.75605	3.00000
511	63	1016	0.52023	2.01915	4.00000
512	18	97	0.63399	2.24194	4.00000
513	265	22271	0.63668	1.75605	3.00000
514	337	36232	0.63996	1.68246	3.00000
515	79	2055	0.66699	1.97379	3.00000
516	11	55	1.00000	2.40323	4.00000
517	199	18558	0.94198	1.82762	3.00000
518	16	71	0.59167	2.31048	4.00000
519	169	8943	0.62997	1.86391	3.00000
520	28	172	0.45503	2.15222	4.00000
521	124	3465	0.45437	1.91230	3.00000
522	218	18849	0.79690	1.80645	3.00000
523	109	4391	0.74601	1.94456	3.00000
524	325	30143	0.57252	1.68548	3.00000
525	245	12853	0.43001	1.77016	3.00000
526	4	6	1.00000	2.65423	4.00000
527	64	1847	0.91617	2.00706	3.00000
528	187	9450	0.54338	1.83770	3.00000
529	4	6	1.00000	2.78327	4.00000
530	4	6	1.00000	2.57661	4.00000
531	197	16378	0.84834	1.84577	3.00000
532	196	10255	0.53663	1.82460	3.00000
533	13	78	1.00000	2.36190	4.00000
534	57	1271	0.79637	2.02016	4.00000
535	57	1271	0.79637	2.02016	4.00000
536	244	20695	0.69807	1.77722	3.00000
537	44	867	0.91649	2.05645	4.00000
538	164	6940	0.51923	1.86694	3.00000
539	101	3049	0.60376	1.93649	3.00000
540	362	37936	0.58058	1.65121	3.00000
541	227	12497	0.48719	1.79335	3.00000
542	241	18388	0.63582	1.78125	3.00000
543	277	22763	0.59548	1.74294	3.00000
544	28	218	0.57672	2.22077	4.00000
545	143	5211	0.51325	1.89012	3.00000
546	75	1530	0.55135	1.98488	4.00000
547	71	1494	0.60121	1.99395	4.00000
548	116	3034	0.45487	1.92339	4.00000
549	98	2361	0.49674	1.95060	4.00000
550	118	3418	0.49515	1.92540	3.00000
551	251	13884	0.44252	1.76714	3.00000
552	338	28869	0.50689	1.67137	3.00000
553	76	1436	0.50386	1.98589	4.00000
554	134	4249	0.47683	1.90222	3.00000
555	142	5766	0.57597	1.89617	3.00000
556	291	23901	0.56644	1.72782	3.00000
557	104	3080	0.57506	1.93246	3.00000
558	92	2010	0.48017	1.96774	4.00000
559	220	8726	0.36222	1.79234	3.00000
560	172	5764	0.39195	1.85685	3.00000
561	132	5316	0.61485	1.91331	3.00000
562	242	12230	0.41940	1.77621	3.00000
563	235	15160	0.55137	1.78427	3.00000
564	253	19815	0.62159	1.77419	3.00000
565	132	5402	0.62480	1.91331	3.00000
566	165	7197	0.53193	1.87097	3.00000
567	133	5106	0.58168	1.90927	3.00000
568	285	21293	0.52614	1.73387	3.00000
569	323	29181	0.56114	1.68851	3.00000
570	364	32734	0.49547	1.64516	3.00000
571	133	3480	0.39645	1.90524	4.00000
572	105	2722	0.49853	1.95060	4.00000
573	95	2150	0.48152	1.96270	4.00000
574	344	29418	0.49864	1.66734	3.00000
575	437	44940	0.47173	1.57056	3.00000
576	274	14077	0.37638	1.74194	3.00000
577	201	8604	0.42806	1.82560	3.00000
578	9	36	1.00000	2.59476	4.00000
579	211	19171	0.86531	1.81452	3.00000
580	36	416	0.66032	2.06552	4.00000
581	9	36	1.00000	2.59476	4.00000
582	44	473	0.50000	2.03327	4.00000
583	194	16203	0.86550	1.84274	3.00000
584	347	32279	0.53771	1.66028	3.00000
585	25	159	0.53000	2.21976	4.00000
586	99	2340	0.48237	1.96673	4.00000
587	289	23058	0.55407	1.73589	3.00000
588	301	21695	0.48051	1.71774	3.00000
589	174	6016	0.39971	1.85887	4.00000
590	34	202	0.36007	2.17641	4.00000
591	3	3	1.00000	2.88407	4.00000
592	1	0	    NaN	3.03528	5.00000
593	56	947	0.61494	2.03629	4.00000
594	8	28	1.00000	2.51815	4.00000
595	73	2006	0.76332	1.99496	3.00000
596	147	7559	0.70441	1.89012	3.00000
597	102	3376	0.65541	1.94758	3.00000
598	88	2080	0.54336	1.96573	3.00000
599	17	67	0.49265	2.23185	4.00000
600	6	6	0.40000	2.83165	4.00000
601	5	6	0.60000	2.62097	4.00000
602	158	5115	0.41240	1.87399	3.00000
603	76	1862	0.65333	1.98589	4.00000
604	35	595	1.00000	2.15524	4.00000
605	153	4852	0.41727	1.87198	4.00000
606	42	640	0.74332	2.08669	4.00000
607	83	1954	0.57420	1.97581	4.00000
608	44	661	0.69873	2.09476	4.00000
609	3	3	1.00000	2.67641	4.00000
610	268	14607	0.40827	1.74395	3.00000
611	4	6	1.00000	2.78528	4.00000
612	41	820	1.00000	2.10081	4.00000
613	193	10779	0.58177	1.83266	3.00000
614	193	10779	0.58177	1.83266	3.00000
615	61	1122	0.61311	2.02218	4.00000
616	235	20885	0.75959	1.79133	3.00000
617	228	20172	0.77950	1.79839	3.00000
618	112	2765	0.44482	1.95565	4.00000
619	50	873	0.71265	2.07359	4.00000
620	89	1708	0.43616	1.98589	3.00000
621	233	18202	0.67345	1.80040	3.00000
622	53	943	0.68433	2.04839	4.00000
623	284	25360	0.63107	1.73185	3.00000
624	87	2106	0.56295	1.95565	3.00000
625	227	20466	0.79786	1.79637	3.00000
626	10	24	0.53333	2.40927	4.00000
627	123	4981	0.66387	1.93044	4.00000
628	223	18377	0.74242	1.80746	3.00000
629	16	120	1.00000	2.36190	4.00000
630	207	18615	0.87308	1.81855	3.00000
631	89	1833	0.46808	1.96774	3.00000
632	51	761	0.59686	2.08065	3.00000
633	33	528	1.00000	2.15524	4.00000
634	297	26870	0.61129	1.71673	3.00000
635	126	5070	0.64381	1.91935	3.00000
636	62	1891	1.00000	2.02923	4.00000
637	324	29322	0.56037	1.68851	3.00000
638	130	5152	0.61443	1.91633	3.00000
639	213	11859	0.52525	1.81149	3.00000
