i	Degree	Interconnections	CC	APL	SS
2758	1757	975006	0.63203	1.85586	3.00000
2759	714	154191	0.60576	1.94373	3.00000
2760	577	120043	0.72238	1.95475	3.00000
2761	604	130502	0.71663	1.95352	3.00000
2762	3517	4604050	0.74464	1.71090	3.00000
2763	4482	6272276	0.62461	1.63143	3.00000
2764	3271	3730320	0.69751	1.73114	3.00000
2765	1534	744737	0.63338	1.87462	3.00000
2766	3049	3967190	0.85377	1.74940	3.00000
2767	939	358142	0.81324	1.92423	3.00000
2768	170	9465	0.65889	2.00082	3.00000
2769	1502	651119	0.57762	1.87709	3.00000
2770	1246	529451	0.68260	1.89798	3.00000
2771	1922	1204717	0.65258	1.84253	3.00000
2772	211	12550	0.56646	1.99169	3.00000
2773	1233	493592	0.64987	1.89922	3.00000
2774	3043	4126587	0.89158	1.74981	3.00000
2775	172	10111	0.68754	1.99531	3.00000
2776	896	219348	0.54706	1.92760	3.00000
2777	1058	465682	0.83283	1.91370	3.00000
2778	3035	2790287	0.60604	1.75039	3.00000
2779	3251	4160967	0.78763	1.73287	3.00000
2780	2976	3832574	0.86577	1.75549	3.00000
2781	1058	465682	0.83283	1.91370	3.00000
2782	987	362102	0.74416	1.92028	3.00000
2783	2054	1158100	0.54927	1.83126	3.00000
2784	3948	5180235	0.66487	1.67536	3.00000
2785	172	9583	0.65164	1.99589	3.00000
2786	523	83270	0.61002	1.95993	3.00000
2787	4043	5277581	0.64590	1.66746	3.00000
2788	4042	5225041	0.63979	1.66771	3.00000
2789	669	143685	0.64304	1.94759	3.00000
2790	3922	3929712	0.51108	1.67750	3.00000
2791	2664	2257763	0.63651	1.78108	3.00000
2792	1331	566527	0.64006	1.89116	3.00000
2793	2611	2237524	0.65667	1.78544	3.00000
2794	4832	6851976	0.58706	1.60255	3.00000
2795	751	152468	0.54139	1.94002	3.00000
2796	5488	7863892	0.52230	1.54866	3.00000
2797	2199	1149139	0.47550	1.81966	3.00000
2798	2949	4075566	0.93760	1.75755	3.00000
2799	1667	659201	0.47472	1.86310	3.00000
2800	497	56406	0.45763	1.96314	3.00000
2801	910	193761	0.46848	1.92596	3.00000
2802	1447	521387	0.49837	1.88137	3.00000
2803	3049	3967190	0.85377	1.74940	3.00000
2804	1776	969116	0.61484	1.85430	3.00000
2805	1465	598833	0.55841	1.88071	3.00000
2806	1342	362654	0.40303	1.89009	3.00000
2807	547	86457	0.57896	1.95763	3.00000
2808	2388	1190242	0.41762	1.80387	3.00000
2809	702	101728	0.41344	1.94430	3.00000
2810	1488	517922	0.46815	1.87816	3.00000
2811	324	52326	1.00000	1.97828	3.00000
2812	260	33670	1.00000	1.98281	3.00000
2813	2122	1897366	0.84313	1.82583	3.00000
2814	430	55423	0.60089	1.96652	3.00000
2815	1354	675200	0.73713	1.88926	3.00000
2816	461	62653	0.59090	1.96380	3.00000
2817	394	48130	0.62167	1.96956	3.00000
2818	457	67553	0.64833	1.96503	3.00000
2819	1485	706754	0.64141	1.87865	3.00000
2820	3182	4038968	0.79806	1.73846	3.00000
2821	3182	4038968	0.79806	1.73846	3.00000
2822	377	56027	0.79049	1.97367	3.00000
2823	3620	4668631	0.71273	1.70234	3.00000
2824	4182	6028060	0.68951	1.65603	3.00000
2825	484	69490	0.59451	1.96174	3.00000
2826	519	87378	0.65003	1.95993	3.00000
2827	1091	391776	0.65890	1.91123	3.00000
2828	1014	360939	0.70278	1.91732	3.00000
2829	554	92964	0.60689	1.95648	3.00000
2830	4925	7181983	0.59231	1.59498	3.00000
2831	357	53818	0.84691	1.97557	3.00000
2832	4312	6277864	0.67544	1.64558	3.00000
2833	4248	6200568	0.68738	1.65060	3.00000
2834	3680	4856238	0.71739	1.69741	3.00000
2835	3183	2884783	0.56965	1.73830	3.00000
2836	1860	1021251	0.59070	1.84731	3.00000
2837	1929	1083030	0.58241	1.84163	3.00000
2838	1863	1037014	0.59789	1.84706	3.00000
2839	2147	1262895	0.54820	1.82361	3.00000
2840	3130	3986065	0.81400	1.74258	3.00000
2841	1273	457888	0.56555	1.89593	3.00000
2842	1528	648471	0.55585	1.87470	3.00000
2843	349	41242	0.67915	1.97334	3.00000
2844	1160	471566	0.70151	1.90522	3.00000
2845	1366	477341	0.51201	1.88787	3.00000
2846	1838	1027782	0.60880	1.84912	3.00000
2847	4286	6117450	0.66619	1.64747	3.00000
2848	3916	5459103	0.71216	1.67799	3.00000
2849	1806	960595	0.58935	1.85200	3.00000
2850	3655	5141508	0.76995	1.69938	3.00000
2851	1281	417005	0.50864	1.89519	3.00000
2852	385	46172	0.62462	1.97022	3.00000
2853	1184	408070	0.58268	1.90309	3.00000
2854	2614	2294260	0.67178	1.78519	3.00000
2855	1587	825325	0.65581	1.87001	3.00000
2856	3158	4215130	0.84558	1.74027	3.00000
2857	3202	4245386	0.82840	1.73665	3.00000
2858	5045	7702989	0.60541	1.58503	3.00000
2859	4870	7252595	0.61172	1.59942	3.00000
2860	2301	1270358	0.48008	1.81094	3.00000
2861	3476	4508842	0.74655	1.71411	3.00000
2862	1144	308955	0.47256	1.90720	3.00000
2863	1079	277178	0.47659	1.91164	3.00000
2864	3163	4058392	0.81156	1.73994	3.00000
2865	454	60926	0.59249	1.96429	3.00000
2866	4161	6037705	0.69761	1.65775	3.00000
2867	3240	4285971	0.81681	1.73353	3.00000
2868	3662	4843269	0.72252	1.69905	3.00000
2869	3595	4778478	0.73968	1.70432	3.00000
2870	3520	4464108	0.72078	1.71057	3.00000
2871	3854	5113788	0.68875	1.68309	3.00000
2872	3245	4098841	0.77875	1.73320	3.00000
2873	1165	478529	0.70576	1.90498	3.00000
2874	1337	628976	0.70425	1.89042	3.00000
2875	3580	4638644	0.72406	1.70580	3.00000
