i	Degree	Interconnections	CC	APL	SS
205	47	787	0.72803	2.03358	4.00000
206	28	165	0.43651	2.11940	4.00000
207	42	750	0.87108	2.07463	4.00000
208	9	36	1.00000	2.44776	4.00000
209	62	1510	0.79852	1.99440	4.00000
210	32	313	0.63105	2.20522	4.00000
211	31	202	0.43441	2.18843	4.00000
212	40	495	0.63462	2.08582	4.00000
213	184	9232	0.54835	1.69403	4.00000
214	9	36	1.00000	2.44776	4.00000
215	68	1376	0.60404	2.00000	4.00000
216	34	208	0.37077	2.08582	4.00000
217	142	5897	0.58905	1.78358	4.00000
218	57	1455	0.91165	2.00187	4.00000
219	59	693	0.40503	2.04104	4.00000
220	94	3908	0.89407	1.88993	4.00000
221	97	3930	0.84407	1.88246	4.00000
222	1	0	    NaN	3.01866	5.00000
223	124	5397	0.70771	1.82649	4.00000
224	19	125	0.73099	2.26493	4.00000
225	22	137	0.59307	2.27612	4.00000
226	166	8191	0.59810	1.72948	3.00000
227	48	799	0.70833	2.03358	4.00000
228	60	1220	0.68927	2.02425	4.00000
229	48	790	0.70035	2.02052	4.00000
230	35	410	0.68908	2.14366	4.00000
231	30	388	0.89195	2.16791	4.00000
232	39	416	0.56140	2.08582	4.00000
233	85	1636	0.45826	1.93470	4.00000
234	53	544	0.39478	2.02799	4.00000
235	227	10654	0.41534	1.59515	3.00000
236	1	0	    NaN	3.61754	5.00000
237	9	22	0.61111	2.50560	4.00000
238	103	2174	0.41386	1.86567	3.00000
239	5	10	1.00000	2.80224	5.00000
240	77	1897	0.64833	1.93843	4.00000
241	29	382	0.94089	2.16978	4.00000
242	68	1258	0.55224	1.98321	4.00000
243	48	1128	1.00000	2.05410	4.00000
244	68	1528	0.67076	1.97575	4.00000
245	64	1371	0.68006	1.98134	4.00000
246	50	1143	0.93306	2.04664	4.00000
247	167	6833	0.49297	1.72948	3.00000
248	126	4385	0.55683	1.81530	4.00000
249	139	5664	0.59055	1.78731	4.00000
250	150	5821	0.52089	1.76306	3.00000
251	90	2035	0.50811	1.89552	4.00000
252	182	7186	0.43628	1.69403	3.00000
253	149	4178	0.37892	1.76493	3.00000
254	51	1138	0.89255	2.01866	4.00000
255	59	1280	0.74810	2.02612	4.00000
256	62	1268	0.67054	1.97948	3.00000
257	83	2437	0.71613	1.91231	4.00000
258	49	1128	0.95918	2.05037	4.00000
259	140	5473	0.56249	1.78731	3.00000
260	18	153	1.00000	2.22948	4.00000
261	138	5769	0.61028	1.80037	4.00000
262	38	322	0.45804	2.11754	4.00000
263	37	356	0.53453	2.09888	4.00000
264	83	1794	0.52718	1.93284	4.00000
265	57	1015	0.63596	1.99813	4.00000
266	39	741	1.00000	2.07836	4.00000
267	189	7871	0.44304	1.68097	3.00000
268	119	4865	0.69292	1.83022	3.00000
269	153	6442	0.55401	1.75746	3.00000
270	49	797	0.67772	2.03172	4.00000
271	140	4100	0.42138	1.78918	3.00000
272	180	7364	0.45711	1.69403	3.00000
273	62	1016	0.53728	1.99813	4.00000
274	39	741	1.00000	2.07836	4.00000
275	71	1249	0.50262	1.95896	4.00000
276	68	1379	0.60536	1.96269	3.00000
277	42	745	0.86527	2.07276	4.00000
278	62	1007	0.53252	1.98134	3.00000
279	51	891	0.69882	2.03918	4.00000
280	39	741	1.00000	2.07836	4.00000
281	88	1765	0.46108	1.91978	4.00000
282	171	6897	0.47451	1.71082	3.00000
283	196	9196	0.48121	1.66231	3.00000
284	51	825	0.64706	2.04104	4.00000
285	81	1469	0.45340	1.92724	4.00000
286	186	6074	0.35304	1.69030	4.00000
287	171	7246	0.49852	1.71082	4.00000
288	123	3177	0.42343	1.81903	4.00000
289	7	12	0.57143	2.55037	4.00000
290	160	8042	0.63223	1.74627	4.00000
291	7	21	1.00000	2.47575	4.00000
292	94	3931	0.89934	1.89179	4.00000
293	79	1927	0.62545	1.94030	4.00000
294	17	58	0.42647	2.28358	4.00000
295	64	977	0.48462	1.99067	3.00000
296	104	3992	0.74533	1.86940	4.00000
297	48	877	0.77748	2.02799	4.00000
298	2	1	1.00000	3.04104	5.00000
299	29	379	0.93350	2.16978	4.00000
300	98	4039	0.84978	1.88806	4.00000
301	96	2251	0.49364	1.87687	4.00000
302	7	21	1.00000	2.73881	4.00000
303	27	261	0.74359	2.19590	4.00000
304	23	213	0.84190	2.15112	4.00000
305	76	1399	0.49088	1.96642	4.00000
306	48	641	0.56826	2.04664	4.00000
307	118	3182	0.46096	1.83022	4.00000
308	119	4476	0.63752	1.83396	4.00000
309	70	1238	0.51263	1.96269	4.00000
310	37	351	0.52703	2.09701	4.00000
311	54	661	0.46191	2.01119	4.00000
312	47	508	0.46994	2.05224	4.00000
313	60	833	0.47062	1.99440	4.00000
314	167	6775	0.48878	1.72948	4.00000
315	70	1127	0.46667	1.96642	4.00000
316	49	642	0.54592	2.04478	4.00000
317	45	452	0.45657	2.08769	4.00000
318	93	1571	0.36723	1.88246	3.00000
319	125	2972	0.38348	1.83022	3.00000
320	69	1433	0.61083	1.96455	4.00000
321	66	1082	0.50443	1.97015	4.00000
322	141	5118	0.51854	1.80037	4.00000
323	162	6801	0.52151	1.73134	3.00000
324	6	15	1.00000	2.64739	5.00000
325	23	102	0.40316	2.19963	4.00000
326	99	4025	0.82973	1.88433	4.00000
327	16	57	0.47500	2.38060	4.00000
328	51	563	0.44157	2.05224	4.00000
329	146	5731	0.54143	1.77239	4.00000
330	88	1410	0.36834	1.90672	4.00000
331	121	4654	0.64105	1.82836	4.00000
332	2	1	1.00000	2.95896	4.00000
333	1	0	    NaN	2.96082	5.00000
334	71	1726	0.69457	1.96269	4.00000
335	38	392	0.55761	2.08582	4.00000
336	35	409	0.68739	2.13993	4.00000
337	19	171	1.00000	2.34328	4.00000
338	39	431	0.58165	2.12313	4.00000
339	26	201	0.61846	2.24627	4.00000
340	2	1	1.00000	2.72015	4.00000
341	133	3496	0.39827	1.80037	4.00000
342	1	0	    NaN	3.27239	5.00000
343	23	253	1.00000	2.24440	4.00000
344	99	2796	0.57638	1.87313	4.00000
345	99	2796	0.57638	1.87313	4.00000
346	35	361	0.60672	2.10634	4.00000
347	110	4366	0.72827	1.85448	4.00000
348	108	4309	0.74576	1.85821	4.00000
349	59	708	0.41379	2.00560	4.00000
350	29	271	0.66749	2.19776	4.00000
351	30	290	0.66667	2.16045	4.00000
352	104	4219	0.78771	1.86940	4.00000
353	63	1176	0.60215	1.98694	4.00000
354	115	4621	0.70496	1.83955	4.00000
355	9	36	1.00000	2.57463	4.00000
356	97	3899	0.83741	1.88619	4.00000
357	44	380	0.40169	2.06343	4.00000
358	16	120	1.00000	2.33769	4.00000
359	30	435	1.00000	2.12687	4.00000
360	157	6475	0.52874	1.75560	4.00000
361	68	1382	0.60667	1.97575	4.00000
362	52	756	0.57014	2.04851	4.00000
363	152	5974	0.52056	1.75746	4.00000
364	119	3057	0.43541	1.83769	4.00000
365	113	4433	0.70054	1.83955	4.00000
366	136	5141	0.56002	1.78358	4.00000
367	89	3916	1.00000	1.91604	4.00000
368	227	11481	0.44758	1.60261	4.00000
369	5	6	0.60000	2.49627	4.00000
370	42	756	0.87805	2.06530	4.00000
371	101	2803	0.55505	1.86940	4.00000
372	77	1482	0.50649	1.95896	4.00000
373	176	8554	0.55545	1.71269	4.00000
374	15	52	0.49524	2.25933	4.00000
375	11	37	0.67273	2.32649	4.00000
376	79	1874	0.60824	1.93284	4.00000
377	138	4511	0.47720	1.78545	4.00000
378	151	3947	0.34852	1.75560	3.00000
379	38	405	0.57610	2.09888	4.00000
380	42	423	0.49129	2.08209	4.00000
381	15	105	1.00000	2.37500	4.00000
382	78	1710	0.56943	1.95522	4.00000
383	22	144	0.62338	2.26119	4.00000
384	121	4507	0.62080	1.83396	4.00000
385	28	378	1.00000	2.17164	4.00000
386	33	403	0.76326	2.15485	4.00000
387	71	1233	0.49618	1.96082	4.00000
388	184	8704	0.51699	1.68097	3.00000
389	65	1031	0.49567	1.98321	4.00000
390	35	404	0.67899	2.14366	4.00000
391	7	21	1.00000	2.53172	4.00000
392	75	1383	0.49838	1.94403	4.00000
393	26	307	0.94462	2.19403	4.00000
394	28	311	0.82275	2.18470	4.00000
395	73	1818	0.69178	1.95522	4.00000
396	48	597	0.52926	2.09328	4.00000
397	35	375	0.63025	2.10634	4.00000
398	137	5239	0.56237	1.80037	4.00000
399	120	4506	0.63109	1.83955	4.00000
400	89	1714	0.43769	1.92910	4.00000
401	65	774	0.37212	1.98321	4.00000
402	42	425	0.49361	2.07836	4.00000
403	39	376	0.50742	2.12127	4.00000
404	178	5389	0.34209	1.70336	4.00000
405	157	6475	0.52874	1.75560	4.00000
406	53	705	0.51161	2.03172	4.00000
407	13	47	0.60256	2.47201	4.00000
408	13	41	0.52564	2.50187	4.00000
409	18	88	0.57516	2.22575	4.00000
410	51	1138	0.89255	2.01866	4.00000
411	3	3	1.00000	2.77799	4.00000
412	8	16	0.57143	2.44590	4.00000
413	22	157	0.67965	2.19963	4.00000
414	63	1028	0.52637	1.99627	4.00000
415	33	266	0.50379	2.10821	4.00000
416	1	0	    NaN	3.16791	5.00000
417	31	441	0.94839	2.11381	4.00000
418	38	577	0.82077	2.10448	4.00000
419	124	5001	0.65578	1.81530	4.00000
420	3	3	1.00000	2.95336	5.00000
421	13	78	1.00000	2.30037	4.00000
422	38	360	0.51209	2.11381	4.00000
423	64	1144	0.56746	2.00373	4.00000
424	11	55	1.00000	2.37127	4.00000
425	116	4477	0.67121	1.85821	4.00000
426	93	2080	0.48621	1.89552	4.00000
427	61	1070	0.58470	2.02239	4.00000
428	77	1648	0.56323	1.95336	4.00000
429	181	8566	0.52584	1.70336	3.00000
430	49	839	0.71344	2.04104	4.00000
431	124	4499	0.58996	1.81903	4.00000
432	48	846	0.75000	2.04851	4.00000
433	95	2272	0.50885	1.89179	4.00000
434	2	1	1.00000	2.93470	5.00000
435	2	1	1.00000	2.48881	4.00000
436	4	6	1.00000	2.90672	5.00000
437	37	603	0.90541	2.09888	4.00000
438	107	2500	0.44084	1.86754	3.00000
439	55	726	0.48889	2.01119	4.00000
440	22	134	0.58009	2.14552	4.00000
441	103	2161	0.41138	1.86567	3.00000
442	34	390	0.69519	2.10634	4.00000
443	80	1797	0.56867	1.94403	4.00000
444	10	45	1.00000	2.62687	4.00000
445	33	316	0.59848	2.14366	4.00000
446	16	62	0.51667	2.36940	4.00000
447	16	58	0.48333	2.40112	4.00000
448	53	846	0.61393	2.01866	4.00000
449	97	3984	0.85567	1.89179	4.00000
450	98	3984	0.83821	1.88993	4.00000
451	50	482	0.39347	2.04291	4.00000
452	134	5031	0.56458	1.80410	4.00000
453	16	65	0.54167	2.48694	4.00000
454	131	5219	0.61292	1.80037	4.00000
455	55	1146	0.77172	2.01119	4.00000
456	68	1305	0.57287	1.97201	4.00000
457	83	1631	0.47928	1.91791	4.00000
458	55	1146	0.77172	2.01119	4.00000
459	97	2577	0.55348	1.90672	4.00000
460	39	741	1.00000	2.08769	4.00000
461	39	741	1.00000	2.08769	4.00000
462	45	775	0.78283	2.07090	4.00000
463	94	3978	0.91009	1.90299	4.00000
464	102	4087	0.79344	1.87873	4.00000
465	6	15	1.00000	2.60448	4.00000
466	59	1066	0.62303	2.01306	4.00000
467	60	938	0.52994	2.01306	4.00000
468	133	5504	0.62702	1.80784	4.00000
469	158	6602	0.53229	1.73694	3.00000
470	17	101	0.74265	2.25746	4.00000
471	39	317	0.42780	2.09701	4.00000
472	141	5990	0.60689	1.78918	4.00000
473	160	6310	0.49607	1.74067	4.00000
474	17	94	0.69118	2.27425	4.00000
475	232	10974	0.40954	1.58582	3.00000
476	19	116	0.67836	2.28545	4.00000
477	137	5135	0.55120	1.79664	4.00000
478	17	96	0.70588	2.25933	4.00000
479	48	541	0.47961	2.06716	4.00000
480	33	227	0.42992	2.10821	4.00000
481	44	540	0.57082	2.05970	4.00000
482	89	1610	0.41113	1.90672	4.00000
483	133	5031	0.57314	1.80410	4.00000
484	128	3504	0.43110	1.82090	4.00000
485	191	9500	0.52356	1.67537	4.00000
486	103	4137	0.78755	1.88060	4.00000
487	53	1167	0.84688	2.01493	4.00000
488	7	16	0.76190	2.61940	5.00000
489	22	211	0.91342	2.16604	4.00000
490	7	21	1.00000	2.57836	4.00000
491	177	7822	0.50218	1.70149	3.00000
492	22	155	0.67100	2.24067	4.00000
493	91	1756	0.42882	1.90112	4.00000
494	122	3291	0.44587	1.83582	4.00000
495	7	10	0.47619	2.49067	4.00000
496	21	88	0.41905	2.17537	4.00000
497	83	1625	0.47752	1.91978	4.00000
498	1	0	    NaN	3.71269	5.00000
499	5	10	1.00000	2.47575	4.00000
500	157	6690	0.54630	1.75373	4.00000
501	53	1177	0.85414	2.04104	4.00000
502	182	7195	0.43683	1.69963	4.00000
503	77	1399	0.47813	1.94590	4.00000
504	61	1064	0.58142	1.98694	4.00000
505	130	5370	0.64043	1.80784	3.00000
506	33	396	0.75000	2.10634	4.00000
507	13	43	0.55128	2.36194	4.00000
508	42	751	0.87224	2.06716	4.00000
509	3	3	1.00000	2.74067	5.00000
510	14	63	0.69231	2.32649	4.00000
511	135	5348	0.59127	1.80224	4.00000
512	28	266	0.70370	2.21455	4.00000
513	109	2585	0.43918	1.86381	3.00000
514	141	3327	0.33708	1.78358	3.00000
515	59	1280	0.74810	2.02612	4.00000
516	58	1170	0.70780	2.00560	4.00000
517	157	6233	0.50898	1.74627	4.00000
518	102	2642	0.51291	1.87687	4.00000
519	105	2202	0.40330	1.86567	4.00000
520	93	1689	0.39481	1.90299	4.00000
521	76	1439	0.50491	1.95709	4.00000
522	59	1439	0.84103	1.99627	4.00000
523	2	1	1.00000	2.76493	5.00000
524	4	3	0.50000	2.65299	4.00000
525	146	6080	0.57440	1.77239	4.00000
526	56	926	0.60130	2.01119	4.00000
527	9	36	1.00000	2.56157	4.00000
528	37	309	0.46396	2.10634	4.00000
529	122	4844	0.65628	1.84142	4.00000
530	32	301	0.60685	2.15485	4.00000
531	10	37	0.82222	2.53545	4.00000
532	97	3968	0.85223	1.88246	4.00000
533	106	2473	0.44438	1.86381	3.00000
534	60	1109	0.62655	1.98134	4.00000
535	16	60	0.50000	2.35261	4.00000
536	61	935	0.51093	2.01119	4.00000
