i	Degree	Interconnections	CC	APL	SS
86	268	21882	0.61160	1.71152	3.00000
87	251	20076	0.63987	1.73546	3.00000
88	209	15644	0.71973	1.78905	3.00000
89	74	1332	0.49315	1.97605	4.00000
90	199	15560	0.78981	1.80160	3.00000
91	43	467	0.51717	2.03877	4.00000
92	92	3780	0.90301	1.95553	3.00000
93	15	105	1.00000	2.21551	4.00000
94	95	3646	0.81657	1.95097	3.00000
95	27	184	0.52422	2.11973	4.00000
96	25	189	0.63000	2.15393	4.00000
97	19	147	0.85965	2.22463	4.00000
98	17	109	0.80147	2.18016	4.00000
99	248	13237	0.43219	1.74116	3.00000
100	208	14498	0.67345	1.79590	3.00000
101	32	281	0.56653	2.10262	4.00000
102	192	9594	0.52323	1.80502	3.00000
103	45	489	0.49394	2.06385	4.00000
104	299	22756	0.51079	1.67389	3.00000
105	119	5045	0.71856	1.92018	3.00000
106	242	17899	0.61380	1.74458	3.00000
107	328	30213	0.56338	1.64880	3.00000
108	306	29002	0.62149	1.67389	3.00000
109	19	171	1.00000	2.15165	4.00000
110	26	203	0.62462	2.11403	4.00000
111	178	13483	0.85590	1.84036	3.00000
112	77	1997	0.68250	1.98518	4.00000
113	61	758	0.41421	2.01368	4.00000
114	52	664	0.50075	2.03193	3.00000
115	75	1835	0.66126	1.98974	4.00000
116	62	1049	0.55473	2.00000	4.00000
117	69	1040	0.44331	1.99430	4.00000
118	321	25642	0.49926	1.64766	3.00000
119	40	417	0.53462	2.06956	4.00000
120	190	7397	0.41197	1.80958	3.00000
121	152	4420	0.38515	1.86773	4.00000
122	401	36491	0.45500	1.55530	3.00000
123	155	6088	0.51010	1.85291	3.00000
124	29	247	0.60837	2.13227	4.00000
125	59	1278	0.74693	2.01482	4.00000
126	13	66	0.84615	2.39453	4.00000
127	125	4946	0.63819	1.89624	3.00000
128	54	1342	0.93781	2.01710	4.00000
129	47	1081	1.00000	2.06842	4.00000
130	132	5555	0.64249	1.89282	3.00000
131	174	7390	0.49100	1.82440	3.00000
132	234	12548	0.46029	1.75713	3.00000
133	120	3677	0.51499	1.91562	3.00000
134	66	1392	0.64895	2.02395	4.00000
135	115	3350	0.51106	1.92930	3.00000
136	97	2311	0.49635	1.96237	3.00000
137	138	3457	0.36570	1.90194	4.00000
138	95	3999	0.89563	1.94983	3.00000
139	107	3364	0.59319	1.92702	4.00000
140	81	1694	0.52284	1.98062	4.00000
141	99	2057	0.42404	1.92474	4.00000
142	94	2954	0.67582	1.93729	3.00000
143	200	15274	0.76754	1.79932	3.00000
144	247	19149	0.63030	1.73888	3.00000
145	46	683	0.65990	2.06842	4.00000
146	117	4534	0.66814	1.92246	3.00000
147	35	460	0.77311	2.12885	4.00000
148	56	833	0.54091	2.05245	3.00000
149	169	13114	0.92378	1.85405	3.00000
150	198	14745	0.75604	1.81756	3.00000
151	178	13501	0.85704	1.83694	3.00000
152	293	28515	0.66658	1.68985	3.00000
153	191	13971	0.76996	1.81870	3.00000
154	232	18411	0.68708	1.76283	3.00000
155	330	31891	0.58747	1.63968	3.00000
156	300	28535	0.63623	1.67845	3.00000
157	293	28515	0.66658	1.68985	3.00000
158	187	13815	0.79438	1.82440	3.00000
159	294	28454	0.66063	1.68871	3.00000
160	291	28248	0.66946	1.69213	3.00000
161	171	13193	0.90767	1.85063	3.00000
162	358	33066	0.51744	1.60661	3.00000
163	175	13808	0.90693	1.84949	3.00000
164	340	32211	0.55893	1.62828	3.00000
165	387	36261	0.48548	1.56784	3.00000
166	284	21657	0.53892	1.69213	3.00000
167	231	16983	0.63930	1.76967	3.00000
168	403	33594	0.41473	1.54960	3.00000
169	299	28614	0.64228	1.68187	3.00000
170	175	13406	0.88053	1.84493	3.00000
171	162	13041	1.00000	1.86431	3.00000
172	249	19594	0.63460	1.74344	3.00000
173	234	17697	0.64917	1.76739	3.00000
174	287	19958	0.48629	1.69897	3.00000
175	167	13191	0.95166	1.85861	3.00000
176	216	15679	0.67524	1.78449	3.00000
177	211	15365	0.69352	1.79247	3.00000
178	258	19320	0.58275	1.73204	3.00000
179	188	14129	0.80379	1.82782	3.00000
180	42	564	0.65505	2.08666	4.00000
181	169	13114	0.92378	1.85405	3.00000
182	39	486	0.65587	2.10946	4.00000
183	30	240	0.55172	2.20639	4.00000
184	16	67	0.55833	2.21209	4.00000
185	13	56	0.71795	2.49943	4.00000
186	205	14826	0.70904	1.80844	3.00000
187	76	1456	0.51088	1.98746	4.00000
188	229	16427	0.62924	1.77195	3.00000
189	67	2211	1.00000	1.98290	4.00000
190	88	2595	0.67790	1.93957	4.00000
191	313	25904	0.53052	1.65564	3.00000
192	69	2216	0.94459	1.98062	4.00000
193	109	3118	0.52973	1.91334	4.00000
194	157	6437	0.52564	1.85405	3.00000
195	330	26249	0.48354	1.63740	3.00000
196	285	22870	0.56511	1.69213	3.00000
197	246	17056	0.56599	1.74686	3.00000
198	194	6892	0.36814	1.81300	3.00000
199	283	21806	0.54648	1.69669	3.00000
200	426	38222	0.42223	1.52338	3.00000
201	177	6980	0.44813	1.83694	4.00000
202	179	7157	0.44925	1.83352	4.00000
203	214	9144	0.40121	1.78905	3.00000
204	14	91	1.00000	2.34094	4.00000
205	30	228	0.52414	2.14709	4.00000
206	48	525	0.46543	2.04105	3.00000
207	63	992	0.50794	2.01368	3.00000
208	74	1839	0.68086	1.99316	4.00000
209	235	17781	0.64670	1.75599	3.00000
210	9	36	1.00000	2.47320	4.00000
211	13	48	0.61538	2.43101	4.00000
212	9	36	1.00000	2.47320	4.00000
213	109	3098	0.52633	1.91904	3.00000
214	29	406	1.00000	2.15051	4.00000
215	242	19266	0.66068	1.74572	3.00000
216	68	1309	0.57463	2.00570	4.00000
217	111	4218	0.69091	1.92474	3.00000
218	260	19925	0.59177	1.72292	3.00000
219	185	9378	0.55100	1.81300	3.00000
220	80	1448	0.45823	1.98518	4.00000
221	12	66	1.00000	2.30331	4.00000
222	296	17683	0.40502	1.67959	3.00000
223	229	18332	0.70221	1.76169	3.00000
224	78	1819	0.60573	1.98746	4.00000
225	203	14250	0.69502	1.80160	3.00000
226	27	185	0.52707	2.13455	4.00000
227	63	787	0.40297	2.00912	3.00000
228	10	45	1.00000	2.44698	4.00000
229	40	503	0.64487	2.07526	4.00000
230	264	21991	0.63345	1.71608	3.00000
231	17	78	0.57353	2.38312	4.00000
232	25	164	0.54667	2.15165	4.00000
233	43	479	0.53045	2.06271	3.00000
234	141	5816	0.58926	1.87571	3.00000
235	49	643	0.54677	2.06043	4.00000
236	41	541	0.65976	2.06842	3.00000
237	133	5014	0.57120	1.89510	3.00000
238	147	5916	0.55130	1.87913	3.00000
239	254	20279	0.63114	1.73660	3.00000
240	35	454	0.76303	2.10262	4.00000
241	72	1245	0.48709	1.99202	4.00000
242	196	14238	0.74505	1.81186	3.00000
243	251	19423	0.61906	1.73774	3.00000
244	122	3811	0.51633	1.89624	3.00000
245	251	19321	0.61581	1.73660	3.00000
246	314	23598	0.48021	1.65792	3.00000
247	33	470	0.89015	2.11288	4.00000
248	259	19698	0.58957	1.72634	3.00000
249	91	1997	0.48767	1.96351	3.00000
250	327	30196	0.56652	1.64766	3.00000
251	332	30339	0.55216	1.64424	3.00000
252	288	21947	0.53104	1.68757	3.00000
253	218	11663	0.49309	1.76967	3.00000
254	80	2401	0.75981	1.96465	4.00000
255	21	172	0.81905	2.26454	4.00000
256	101	2340	0.46337	1.96465	4.00000
257	69	1363	0.58099	1.99544	4.00000
258	89	1854	0.47344	1.95667	3.00000
259	51	1275	1.00000	2.05929	4.00000
260	129	5572	0.67490	1.89168	3.00000
261	287	19416	0.47309	1.69441	3.00000
262	175	13502	0.88683	1.84721	3.00000
263	211	15279	0.68964	1.80046	3.00000
264	184	8779	0.52144	1.81756	3.00000
265	110	3265	0.54462	1.91676	3.00000
266	276	22580	0.59499	1.70353	3.00000
267	103	4273	0.81344	1.93044	3.00000
268	7	21	1.00000	2.48917	4.00000
269	169	13218	0.93111	1.85405	3.00000
270	36	317	0.50317	2.10946	4.00000
271	21	95	0.45238	2.26112	4.00000
272	4	6	1.00000	2.63398	4.00000
273	128	5011	0.61651	1.89738	3.00000
274	7	21	1.00000	2.51083	4.00000
275	227	18450	0.71927	1.76283	3.00000
276	157	6508	0.53144	1.85063	3.00000
277	8	28	1.00000	2.51881	4.00000
278	68	1693	0.74320	2.00000	4.00000
279	231	18724	0.70484	1.75713	3.00000
280	231	18724	0.70484	1.75713	3.00000
281	328	31678	0.59070	1.64196	3.00000
282	192	14755	0.80470	1.80958	3.00000
283	239	18930	0.66559	1.74914	3.00000
284	67	950	0.42967	2.00570	3.00000
285	17	106	0.77941	2.29989	4.00000
286	201	14281	0.71050	1.80730	3.00000
287	55	1222	0.82290	2.04219	4.00000
288	263	20616	0.59838	1.71722	3.00000
289	113	3297	0.52102	1.92930	3.00000
290	157	5992	0.48930	1.87001	4.00000
291	42	559	0.64925	2.11288	4.00000
292	200	15087	0.75814	1.80160	3.00000
293	17	89	0.65441	2.33409	4.00000
294	178	13417	0.85171	1.83922	3.00000
295	80	1533	0.48513	1.97149	3.00000
296	208	15128	0.70271	1.79133	3.00000
297	21	116	0.55238	2.24971	4.00000
298	48	619	0.54876	2.09578	3.00000
299	39	322	0.43455	2.08210	3.00000
300	179	14421	0.90522	1.82782	3.00000
301	6	9	0.60000	2.60319	4.00000
302	46	662	0.63961	2.07982	3.00000
303	11	32	0.58182	2.38426	4.00000
304	235	18858	0.68587	1.75599	3.00000
305	91	3762	0.91868	1.95439	3.00000
306	200	11178	0.56171	1.79590	3.00000
307	14	44	0.48352	2.28278	4.00000
308	8	16	0.57143	2.59977	4.00000
309	41	498	0.60732	2.12771	4.00000
310	31	274	0.58925	2.11631	4.00000
311	283	23320	0.58442	1.69441	3.00000
312	46	562	0.54300	2.08666	4.00000
313	76	1478	0.51860	1.98632	4.00000
314	90	2525	0.63046	1.95211	4.00000
315	16	75	0.62500	2.24743	4.00000
316	63	895	0.45827	2.01938	3.00000
317	78	2345	0.78089	1.96921	4.00000
318	65	1308	0.62885	2.00114	3.00000
319	254	18641	0.58016	1.73204	3.00000
320	355	26657	0.42424	1.61117	3.00000
321	81	1566	0.48333	1.98746	4.00000
322	21	210	1.00000	2.13683	4.00000
323	108	4259	0.73711	1.92018	3.00000
324	35	325	0.54622	2.09122	4.00000
325	34	306	0.54545	2.07184	3.00000
326	252	19747	0.62439	1.74116	3.00000
327	114	4264	0.66201	1.92018	3.00000
328	245	19811	0.66280	1.74116	3.00000
329	60	1057	0.59718	2.03991	4.00000
330	56	667	0.43312	2.02623	3.00000
331	6	7	0.46667	2.48233	4.00000
332	60	790	0.44633	2.02052	4.00000
333	81	2072	0.63951	1.96921	3.00000
334	337	32067	0.56639	1.63284	3.00000
335	23	213	0.84190	2.13455	4.00000
336	183	8169	0.49054	1.82098	3.00000
337	138	4754	0.50291	1.88940	3.00000
338	113	3696	0.58407	1.92588	4.00000
339	69	916	0.39045	2.00000	3.00000
340	261	19492	0.57448	1.72748	3.00000
341	88	1370	0.35789	1.95667	3.00000
342	111	4673	0.76544	1.93273	3.00000
343	209	9258	0.42593	1.78221	3.00000
344	100	4148	0.83798	1.93957	3.00000
345	47	695	0.64292	2.05815	3.00000
346	113	2673	0.42241	1.93729	3.00000
347	180	14584	0.90528	1.82554	3.00000
348	186	14687	0.85365	1.81756	3.00000
349	5	10	1.00000	2.53706	4.00000
350	227	18755	0.73116	1.76283	3.00000
351	47	694	0.64200	2.05245	4.00000
352	187	10214	0.58732	1.81300	3.00000
353	88	1821	0.47571	1.98062	4.00000
354	47	594	0.54949	2.07412	4.00000
355	24	156	0.56522	2.18814	4.00000
356	188	13599	0.77364	1.82782	3.00000
357	230	18538	0.70393	1.76169	3.00000
358	57	709	0.44424	2.04789	4.00000
359	306	28737	0.61581	1.67503	3.00000
360	95	2604	0.58320	1.94299	4.00000
361	102	3204	0.62202	1.94071	4.00000
362	102	3750	0.72801	1.94299	3.00000
363	68	988	0.43371	2.02395	3.00000
364	79	2116	0.68679	1.98746	3.00000
365	53	594	0.43106	2.05473	3.00000
366	28	198	0.52381	2.12429	4.00000
367	93	3075	0.71879	1.95895	4.00000
368	262	19911	0.58235	1.72748	3.00000
369	75	1610	0.58018	2.00456	4.00000
370	64	1460	0.72421	2.00342	4.00000
371	58	1418	0.85783	2.01026	4.00000
372	223	16815	0.67931	1.76853	3.00000
373	242	16928	0.58050	1.75029	3.00000
374	101	2530	0.50099	1.91904	3.00000
375	157	6838	0.55839	1.85633	3.00000
376	72	1552	0.60720	1.98404	4.00000
377	166	6465	0.47207	1.83580	3.00000
378	239	16227	0.57055	1.75371	3.00000
379	93	1940	0.45348	1.94413	3.00000
380	397	35902	0.45673	1.55758	3.00000
381	333	22867	0.41367	1.63740	3.00000
382	2	1	1.00000	2.77081	4.00000
383	13	56	0.71795	2.30445	4.00000
384	225	18260	0.72460	1.76625	3.00000
385	178	6411	0.40697	1.82896	3.00000
386	6	15	1.00000	2.72862	4.00000
387	130	5486	0.65426	1.88483	3.00000
388	54	1335	0.93291	2.01596	4.00000
389	135	5452	0.60276	1.88369	3.00000
390	76	2850	1.00000	1.99202	4.00000
391	142	7008	0.70003	1.87457	3.00000
392	119	4390	0.62527	1.92702	4.00000
393	100	3426	0.69212	1.94299	4.00000
394	177	8418	0.54045	1.83466	3.00000
395	79	2877	0.93379	1.98860	4.00000
396	306	23798	0.50998	1.66933	3.00000
397	211	12471	0.56290	1.78449	3.00000
398	247	18090	0.59544	1.74914	3.00000
399	79	2867	0.93054	1.98746	4.00000
400	269	19823	0.54994	1.71380	3.00000
401	150	5743	0.51391	1.87115	4.00000
402	318	22968	0.45569	1.65906	3.00000
403	243	12286	0.41785	1.74686	3.00000
404	80	2878	0.91076	1.98746	4.00000
405	93	3266	0.76344	1.96009	4.00000
406	362	29399	0.44993	1.60091	3.00000
407	105	3357	0.61484	1.93158	3.00000
408	142	7008	0.70003	1.87457	3.00000
409	80	2864	0.90633	1.98632	4.00000
410	257	18930	0.57545	1.73204	3.00000
411	28	378	1.00000	2.13569	4.00000
412	246	19517	0.64765	1.74116	3.00000
413	65	950	0.45673	2.00342	4.00000
414	60	949	0.53616	2.00570	4.00000
415	142	5065	0.50594	1.88712	4.00000
416	111	4191	0.68649	1.93387	3.00000
417	62	1891	1.00000	2.01710	3.00000
418	287	17483	0.42599	1.68985	3.00000
419	342	27887	0.47825	1.62258	3.00000
420	221	17382	0.71501	1.77309	3.00000
421	274	21773	0.58215	1.70468	3.00000
422	81	2138	0.65988	1.98974	3.00000
423	95	2592	0.58052	1.94983	3.00000
424	239	12726	0.44745	1.74800	3.00000
425	317	24294	0.48505	1.65108	3.00000
426	105	2809	0.51447	1.93501	3.00000
427	62	1891	1.00000	2.01710	3.00000
428	165	7385	0.54582	1.84493	3.00000
429	120	3562	0.49888	1.90764	3.00000
430	264	20514	0.59091	1.71950	3.00000
431	94	2518	0.57607	1.94755	3.00000
432	111	3703	0.60655	1.92132	3.00000
433	70	1955	0.80952	1.99772	3.00000
434	68	1916	0.84109	2.00798	3.00000
435	230	16505	0.62673	1.76967	3.00000
436	102	2793	0.54222	1.94869	3.00000
437	91	2540	0.62027	1.96579	3.00000
438	62	1891	1.00000	2.01710	3.00000
439	159	5881	0.46820	1.86431	3.00000
440	254	18294	0.56936	1.74116	3.00000
441	301	23337	0.51688	1.66819	3.00000
442	357	32051	0.50437	1.61117	3.00000
443	80	2094	0.66266	1.98404	3.00000
444	271	20563	0.56206	1.71152	3.00000
445	137	4305	0.46211	1.88597	3.00000
446	180	7752	0.48119	1.83466	3.00000
447	120	3795	0.53151	1.89966	3.00000
448	339	21177	0.36964	1.62714	3.00000
449	294	22735	0.52785	1.68187	3.00000
450	214	9478	0.41587	1.77765	3.00000
451	52	668	0.50377	2.06157	4.00000
452	14	53	0.58242	2.26910	4.00000
453	246	19033	0.63159	1.74686	3.00000
454	298	28621	0.64676	1.68415	3.00000
455	69	1519	0.64749	1.98290	4.00000
456	11	55	1.00000	2.40479	4.00000
457	176	14398	0.93494	1.83124	3.00000
458	16	71	0.59167	2.30445	4.00000
459	140	5934	0.60987	1.87457	3.00000
460	25	144	0.48000	2.16192	4.00000
461	106	2570	0.46181	1.93615	3.00000
462	193	14609	0.78848	1.80730	3.00000
463	99	3667	0.75593	1.93957	3.00000
464	206	8623	0.40838	1.78677	3.00000
465	4	6	1.00000	2.65336	4.00000
466	55	1342	0.90370	2.01482	4.00000
467	165	7479	0.55277	1.84379	3.00000
468	3	3	1.00000	2.81300	4.00000
469	4	6	1.00000	2.57583	4.00000
470	179	13571	0.85186	1.84265	3.00000
471	162	6657	0.51047	1.83808	3.00000
472	12	66	1.00000	2.36260	4.00000
473	47	861	0.79648	2.04903	4.00000
474	47	861	0.79648	2.04903	4.00000
475	211	15681	0.70779	1.78563	3.00000
476	38	635	0.90327	2.06499	4.00000
477	143	5363	0.52822	1.87229	3.00000
478	86	2203	0.60274	1.94869	4.00000
479	319	29836	0.58824	1.65336	3.00000
480	200	9605	0.48266	1.79932	3.00000
481	218	15128	0.63958	1.78107	3.00000
482	126	3981	0.50552	1.89282	3.00000
483	66	1156	0.53893	1.99202	4.00000
484	99	2193	0.45207	1.93387	4.00000
485	82	1642	0.49443	1.96921	4.00000
486	103	2618	0.49838	1.92588	4.00000
487	292	21785	0.51276	1.68415	3.00000
488	65	1020	0.49038	1.99658	4.00000
489	119	3327	0.47386	1.90650	3.00000
490	126	4652	0.59073	1.89510	3.00000
491	268	20284	0.56694	1.71836	3.00000
492	89	2231	0.56971	1.94413	4.00000
493	77	1359	0.46446	1.98518	4.00000
494	192	6559	0.35771	1.80046	3.00000
495	150	4342	0.38855	1.85975	3.00000
496	112	3808	0.61261	1.92588	4.00000
497	207	9314	0.43685	1.79247	3.00000
498	199	10633	0.53972	1.79818	3.00000
499	222	15811	0.64453	1.78221	3.00000
500	113	3890	0.61473	1.92588	4.00000
501	152	6280	0.54723	1.86431	3.00000
502	124	4553	0.59704	1.90308	3.00000
503	250	17040	0.54747	1.74344	3.00000
504	283	22463	0.56294	1.69555	3.00000
505	322	25560	0.49457	1.64652	3.00000
506	94	2142	0.49005	1.95667	4.00000
507	85	1719	0.48151	1.97263	4.00000
508	306	23332	0.49999	1.66591	3.00000
509	388	35436	0.47199	1.56899	3.00000
510	240	10965	0.38232	1.74800	3.00000
511	8	28	1.00000	2.59521	4.00000
512	8	28	1.00000	2.59521	4.00000
513	36	294	0.46667	2.08210	4.00000
514	175	13338	0.87606	1.84607	3.00000
515	302	24140	0.53112	1.66591	3.00000
516	23	127	0.50198	2.23261	4.00000
517	86	1807	0.49439	1.97263	4.00000
518	257	18355	0.55797	1.73546	3.00000
519	147	4230	0.39419	1.87343	4.00000
520	31	164	0.35269	2.18016	4.00000
521	210	15284	0.69647	1.79475	3.00000
522	3	3	1.00000	2.89396	4.00000
523	46	683	0.65990	2.06842	4.00000
524	8	28	1.00000	2.53022	4.00000
525	64	1479	0.73363	2.00114	4.00000
526	119	4700	0.66942	1.90764	3.00000
527	88	2495	0.65178	1.95325	3.00000
528	71	1316	0.52958	1.99202	4.00000
529	12	31	0.46970	2.30331	4.00000
530	4	3	0.50000	2.92246	5.00000
531	5	6	0.60000	2.62714	4.00000
532	134	3882	0.43564	1.89738	3.00000
533	65	1345	0.64663	2.00000	4.00000
534	32	496	1.00000	2.17788	4.00000
535	38	529	0.75249	2.10490	4.00000
536	71	1423	0.57264	1.98974	4.00000
537	40	554	0.71026	2.12771	4.00000
538	3	3	1.00000	2.69783	4.00000
539	222	9944	0.40536	1.76511	3.00000
540	3	3	1.00000	2.80046	5.00000
541	39	741	1.00000	2.10148	4.00000
542	171	8310	0.57172	1.83580	3.00000
543	171	8310	0.57172	1.83580	3.00000
544	57	996	0.62406	2.02281	4.00000
545	208	16186	0.75186	1.79247	3.00000
546	201	15651	0.77866	1.80046	3.00000
547	103	2357	0.44870	1.95439	4.00000
548	47	782	0.72340	2.07412	4.00000
549	84	1527	0.43804	1.99430	3.00000
550	212	14998	0.67057	1.80046	3.00000
551	50	845	0.68980	2.05245	4.00000
552	257	20415	0.62059	1.72634	3.00000
553	74	1522	0.56350	1.96237	3.00000
554	199	15879	0.80600	1.80274	3.00000
555	112	4185	0.67326	1.92816	3.00000
556	202	15209	0.74917	1.80502	3.00000
557	12	66	1.00000	2.44926	4.00000
558	181	14371	0.88220	1.82440	3.00000
559	72	1172	0.45853	1.99088	3.00000
560	44	587	0.62051	2.11288	4.00000
561	30	435	1.00000	2.16534	4.00000
562	266	21496	0.60990	1.71380	3.00000
563	104	3513	0.65590	1.93843	4.00000
564	59	1711	1.00000	2.02737	4.00000
565	294	23645	0.54898	1.68073	3.00000
566	118	4265	0.61785	1.92018	3.00000
567	182	8403	0.51017	1.82098	3.00000
568	106	3304	0.59371	1.94071	4.00000
569	285	22699	0.56088	1.69213	3.00000
570	65	1734	0.83365	2.01824	4.00000
571	205	9668	0.46236	1.79019	3.00000
572	205	15084	0.72138	1.79590	3.00000
573	241	17303	0.59831	1.74914	3.00000
574	162	13041	1.00000	1.86431	3.00000
575	410	39398	0.46989	1.54276	3.00000
576	191	13871	0.76445	1.83010	3.00000
577	194	14033	0.74959	1.81756	3.00000
578	122	4977	0.67430	1.91448	3.00000
579	9	20	0.55556	2.38997	4.00000
580	73	2280	0.86758	1.97605	4.00000
581	220	17209	0.71436	1.77423	3.00000
582	192	13985	0.76271	1.82554	3.00000
583	176	8428	0.54727	1.83010	3.00000
584	125	4990	0.64387	1.91106	3.00000
585	152	6358	0.55403	1.86545	3.00000
586	177	7735	0.49660	1.83808	3.00000
587	319	29682	0.58520	1.66021	3.00000
588	46	614	0.59324	2.06385	4.00000
589	23	138	0.54545	2.14481	4.00000
590	17	106	0.77941	2.19384	4.00000
591	141	5817	0.58936	1.86887	3.00000
592	307	23239	0.49475	1.66249	3.00000
593	24	150	0.54348	2.15735	4.00000
594	204	14507	0.70062	1.80388	3.00000
595	236	16436	0.59272	1.76169	3.00000
596	228	12830	0.49579	1.75827	3.00000
597	83	1182	0.34734	1.97491	3.00000
598	261	13996	0.41250	1.72064	3.00000
599	60	1042	0.58870	2.03307	4.00000
600	65	1081	0.51971	2.01938	4.00000
601	26	325	1.00000	2.19384	4.00000
602	131	4781	0.56148	1.90992	4.00000
603	34	396	0.70588	2.10946	4.00000
604	205	14452	0.69115	1.80730	3.00000
605	53	1338	0.97097	2.01482	4.00000
606	59	1390	0.81239	2.00000	4.00000
607	57	1351	0.84649	2.00912	4.00000
608	132	4169	0.48219	1.87685	3.00000
609	332	30619	0.55726	1.63740	3.00000
610	298	17752	0.40115	1.67959	3.00000
611	124	4002	0.52478	1.89168	3.00000
612	293	22553	0.52721	1.68415	3.00000
613	67	1455	0.65807	1.98974	4.00000
614	119	3135	0.44652	1.91448	3.00000
615	11	55	1.00000	2.32497	4.00000
616	147	5782	0.53881	1.87229	3.00000
617	191	8340	0.45963	1.81072	3.00000
618	55	1411	0.95017	2.04447	4.00000
619	132	5675	0.65637	1.88712	3.00000
620	63	1468	0.75166	2.01482	3.00000
621	113	2765	0.43695	1.92018	3.00000
622	100	2649	0.53515	1.94413	3.00000
623	55	1411	0.95017	2.04447	4.00000
624	59	1430	0.83577	2.03763	4.00000
625	132	5675	0.65637	1.88712	3.00000
626	198	9258	0.47470	1.79932	3.00000
627	93	2329	0.54441	1.95439	3.00000
628	74	1737	0.64310	2.01140	4.00000
629	262	19833	0.58006	1.72178	3.00000
630	146	4810	0.45442	1.87229	3.00000
631	224	15669	0.62736	1.78107	3.00000
632	338	31241	0.54854	1.63512	3.00000
633	158	5103	0.41143	1.84721	3.00000
634	178	7376	0.46823	1.83010	3.00000
635	56	1412	0.91688	2.04333	4.00000
636	239	16488	0.57973	1.75941	3.00000
637	116	2755	0.41304	1.91334	3.00000
638	79	1728	0.56086	1.99886	4.00000
639	181	6960	0.42726	1.83124	3.00000
