i	Degree	Interconnections	CC	APL	SS
224	2	1	1.00000	3.05134	5.00000
225	23	232	0.91700	2.24939	5.00000
226	68	1069	0.46927	1.93154	4.00000
227	6	15	1.00000	2.78729	4.00000
228	20	140	0.73684	2.31785	4.00000
229	20	154	0.81053	2.16381	4.00000
230	54	639	0.44654	2.01222	4.00000
231	39	415	0.56005	2.05868	4.00000
232	91	1753	0.42808	1.83863	4.00000
233	31	238	0.51183	2.11002	4.00000
234	42	411	0.47735	2.08068	4.00000
235	37	316	0.47447	2.09046	4.00000
236	48	511	0.45301	2.06357	4.00000
237	120	3395	0.47549	1.75795	4.00000
238	53	570	0.41364	1.99756	4.00000
239	40	416	0.53333	2.05623	4.00000
240	33	264	0.50000	2.11736	4.00000
241	66	780	0.36364	1.92910	3.00000
242	54	849	0.59329	1.99511	4.00000
243	44	461	0.48732	2.05134	4.00000
244	105	2724	0.49890	1.81418	4.00000
245	126	3875	0.49206	1.74083	4.00000
246	3	3	1.00000	3.11491	5.00000
247	16	49	0.40833	2.30073	4.00000
248	73	2142	0.81507	1.92910	4.00000
249	2	1	1.00000	3.02445	5.00000
250	1	0	    NaN	3.02200	5.00000
251	47	734	0.67900	2.02445	4.00000
252	25	182	0.60667	2.27384	5.00000
253	26	236	0.72615	2.30318	5.00000
254	16	120	1.00000	2.46944	5.00000
255	29	248	0.61084	2.25672	4.00000
256	22	139	0.60173	2.37408	5.00000
257	1	0	    NaN	3.11736	5.00000
258	1	0	    NaN	3.42054	5.00000
259	19	171	1.00000	2.32029	5.00000
260	75	1506	0.54270	1.90220	4.00000
261	75	1506	0.54270	1.90220	4.00000
262	24	193	0.69928	2.24205	5.00000
263	86	2596	0.71026	1.86797	4.00000
264	85	2580	0.72269	1.87042	4.00000
265	46	416	0.40193	2.04890	4.00000
266	22	174	0.75325	2.29584	5.00000
267	23	184	0.72727	2.24939	4.00000
268	80	2500	0.79114	1.88509	4.00000
269	41	504	0.61463	2.06357	4.00000
270	84	2425	0.69564	1.88509	4.00000
271	7	21	1.00000	2.71638	5.00000
272	75	2309	0.83207	1.89731	4.00000
273	13	78	1.00000	2.51345	4.00000
274	21	210	1.00000	2.25428	4.00000
275	118	3607	0.52253	1.77995	4.00000
276	37	357	0.53604	2.14425	4.00000
277	84	1408	0.40390	1.89487	4.00000
278	84	2406	0.69019	1.88264	4.00000
279	101	2767	0.54792	1.82641	4.00000
280	65	2080	1.00000	1.96822	4.00000
281	164	5938	0.44426	1.64303	4.00000
282	5	6	0.60000	2.51345	5.00000
283	29	336	0.82759	2.21516	4.00000
284	77	1513	0.51709	1.89731	4.00000
285	54	681	0.47589	2.00489	4.00000
286	135	4817	0.53256	1.72861	4.00000
287	7	9	0.42857	2.55257	5.00000
288	5	6	0.60000	2.58924	5.00000
289	51	775	0.60784	1.98533	4.00000
290	27	193	0.54986	2.18582	4.00000
291	29	200	0.49261	2.17848	4.00000
292	11	55	1.00000	2.48166	4.00000
293	57	924	0.57895	2.02689	4.00000
294	17	78	0.57353	2.32029	4.00000
295	22	231	1.00000	2.25183	5.00000
296	26	247	0.76000	2.22738	5.00000
297	51	609	0.47765	2.04890	4.00000
298	141	4933	0.49980	1.69927	4.00000
299	47	544	0.50324	2.04156	4.00000
300	4	6	1.00000	2.69927	4.00000
301	18	145	0.94771	2.38386	4.00000
302	18	145	0.94771	2.38386	4.00000
303	49	769	0.65391	1.99267	4.00000
304	37	327	0.49099	2.16381	4.00000
305	25	182	0.60667	2.22494	4.00000
306	103	2889	0.54997	1.82885	4.00000
307	64	807	0.40030	1.96577	4.00000
308	30	190	0.43678	2.17115	4.00000
309	29	183	0.45074	2.25428	4.00000
310	39	375	0.50607	2.14670	4.00000
311	10	27	0.60000	2.61125	5.00000
312	12	34	0.51515	2.40342	4.00000
313	39	671	0.90553	2.08802	4.00000
314	2	1	1.00000	3.31785	5.00000
315	6	7	0.46667	2.54279	5.00000
316	16	85	0.70833	2.29340	4.00000
317	44	458	0.48414	2.06357	4.00000
318	22	216	0.93506	2.23716	4.00000
319	84	2437	0.69908	1.89487	4.00000
320	8	28	1.00000	2.49144	5.00000
321	24	135	0.48913	2.27384	4.00000
322	82	2321	0.69889	1.91932	4.00000
323	45	568	0.57374	2.05623	4.00000
324	55	887	0.59731	2.03423	4.00000
325	132	4667	0.53979	1.73839	4.00000
326	92	2413	0.57645	1.83863	4.00000
327	34	429	0.76471	2.10269	4.00000
328	70	1210	0.50104	1.93643	4.00000
329	2	1	1.00000	2.97555	5.00000
330	1	0	    NaN	2.99267	5.00000
331	3	3	1.00000	2.98533	5.00000
332	71	1031	0.41489	1.94621	3.00000
333	37	338	0.50751	2.10513	4.00000
334	68	968	0.42493	1.94377	3.00000
335	55	843	0.56768	1.99022	4.00000
336	7	21	1.00000	2.71883	4.00000
337	23	154	0.60870	2.24450	4.00000
338	10	26	0.57778	2.60636	4.00000
339	35	374	0.62857	2.18826	4.00000
340	70	2109	0.87329	1.94377	4.00000
341	71	2109	0.84869	1.94132	4.00000
342	31	177	0.38065	2.15403	4.00000
343	98	2626	0.55249	1.85819	4.00000
344	90	2538	0.63371	1.88020	4.00000
345	37	461	0.69219	2.12958	4.00000
346	45	517	0.52222	2.09291	4.00000
347	37	461	0.69219	2.12958	4.00000
348	26	325	1.00000	2.25428	4.00000
349	26	325	1.00000	2.25428	4.00000
350	29	330	0.81281	2.21516	4.00000
351	69	2119	0.90324	1.95599	4.00000
352	75	2184	0.78703	1.92176	4.00000
353	4	6	1.00000	2.88020	4.00000
354	41	478	0.58293	2.07824	4.00000
355	42	430	0.49942	2.15892	4.00000
356	120	3683	0.51583	1.76284	4.00000
357	12	49	0.74242	2.35697	4.00000
358	28	161	0.42593	2.15159	4.00000
359	101	3039	0.60178	1.82152	4.00000
360	117	3386	0.49897	1.77751	4.00000
361	12	46	0.69697	2.42298	4.00000
362	102	2686	0.52145	1.83374	4.00000
363	12	46	0.69697	2.33496	4.00000
364	36	308	0.48889	2.14914	4.00000
365	21	80	0.38095	2.27384	4.00000
366	33	274	0.51894	2.11980	4.00000
367	97	2588	0.55584	1.84841	4.00000
368	76	2180	0.76491	1.93399	4.00000
369	40	676	0.86667	2.08557	4.00000
370	4	4	0.66667	2.92910	5.00000
371	19	154	0.90058	2.19315	4.00000
372	6	15	1.00000	2.62103	5.00000
373	133	4195	0.47790	1.72127	4.00000
374	16	78	0.65000	2.38875	4.00000
375	64	809	0.40129	2.00489	4.00000
376	83	1461	0.42933	1.88264	4.00000
377	3	1	0.33333	2.68704	5.00000
378	1	0	    NaN	4.05623	6.00000
379	4	6	1.00000	2.57702	5.00000
380	113	3478	0.54962	1.78973	4.00000
381	41	684	0.83415	2.10758	4.00000
382	53	638	0.46299	2.00000	4.00000
383	100	3100	0.62626	1.82396	4.00000
384	9	23	0.63889	2.53545	5.00000
385	30	382	0.87816	2.11491	4.00000
386	3	3	1.00000	2.75061	5.00000
387	10	26	0.57778	2.41076	4.00000
388	101	2958	0.58574	1.82396	4.00000
389	24	182	0.65942	2.25183	4.00000
390	75	1118	0.40288	1.92421	3.00000
391	45	740	0.74747	2.08068	4.00000
392	112	3096	0.49807	1.81174	4.00000
393	74	1261	0.46686	1.94377	4.00000
394	71	877	0.35292	1.92910	4.00000
395	39	600	0.80972	2.04645	4.00000
396	2	1	1.00000	2.80196	5.00000
397	4	3	0.50000	2.66993	5.00000
398	106	3079	0.55328	1.81174	4.00000
399	39	441	0.59514	2.13447	4.00000
400	6	15	1.00000	2.77751	5.00000
401	27	154	0.43875	2.20049	5.00000
402	88	2490	0.65047	1.89487	4.00000
403	25	188	0.62667	2.26406	5.00000
404	7	16	0.76190	2.74083	5.00000
405	71	2099	0.84467	1.92665	4.00000
406	73	1057	0.40221	1.93154	3.00000
407	41	472	0.57561	2.11736	4.00000
408	12	30	0.45455	2.46455	5.00000
409	44	482	0.50951	2.11980	4.00000
