i	Degree	Interconnections	CC	APL	SS
108	64	922	0.45734	1.92544	6.00000
109	57	818	0.51253	1.94737	5.00000
110	29	215	0.52956	2.17544	5.00000
111	54	493	0.34451	1.95614	5.00000
112	18	108	0.70588	2.40351	6.00000
113	15	105	1.00000	2.43860	6.00000
114	6	15	1.00000	2.64474	6.00000
115	28	194	0.51323	2.17982	6.00000
116	14	91	1.00000	2.53947	7.00000
117	49	787	0.66922	1.99123	6.00000
118	16	93	0.77500	2.45614	6.00000
119	48	442	0.39184	2.01754	6.00000
120	75	1046	0.37694	1.82018	6.00000
121	14	91	1.00000	2.53947	7.00000
122	27	212	0.60399	2.24561	6.00000
123	14	91	1.00000	2.53947	7.00000
124	20	101	0.53158	2.46491	7.00000
125	63	1132	0.57962	1.87719	5.00000
126	3	3	1.00000	2.77632	6.00000
127	40	685	0.87821	2.07456	6.00000
128	30	226	0.51954	2.19737	6.00000
129	2	1	1.00000	3.46053	7.00000
130	14	79	0.86813	2.48246	6.00000
131	34	272	0.48485	2.14035	5.00000
132	1	0	    NaN	3.43860	7.00000
133	4	3	0.50000	2.82895	6.00000
134	15	88	0.83810	2.47368	6.00000
135	58	748	0.45251	1.97368	5.00000
136	16	89	0.74167	2.46930	6.00000
137	1	0	    NaN	5.83333	8.00000
138	37	465	0.69820	2.15351	5.00000
139	2	1	1.00000	3.23684	7.00000
140	11	35	0.63636	2.63158	5.00000
141	10	27	0.60000	2.55263	5.00000
142	4	6	1.00000	2.96491	5.00000
143	7	9	0.42857	2.90789	5.00000
144	1	0	    NaN	3.42982	7.00000
145	1	0	    NaN	3.92105	7.00000
146	10	45	1.00000	2.59211	7.00000
147	11	45	0.81818	2.58772	7.00000
148	46	715	0.69082	2.00000	6.00000
149	45	712	0.71919	2.01316	6.00000
150	13	49	0.62821	2.46053	7.00000
151	4	6	1.00000	2.89035	7.00000
152	41	677	0.82561	2.05702	6.00000
153	11	55	1.00000	2.47368	6.00000
154	64	972	0.48214	1.90789	6.00000
155	58	906	0.54809	1.93860	6.00000
156	42	540	0.62718	2.09649	5.00000
157	30	435	1.00000	2.22368	5.00000
158	15	105	1.00000	2.40351	5.00000
159	2	0	0.00000	4.83772	7.00000
160	2	0	0.00000	3.85088	6.00000
161	13	35	0.44872	2.50877	5.00000
162	4	6	1.00000	2.85965	7.00000
163	13	78	1.00000	2.48684	6.00000
164	75	1264	0.45550	1.79825	5.00000
165	25	159	0.53000	2.30263	6.00000
166	3	3	1.00000	2.82018	7.00000
167	11	50	0.90909	2.49123	6.00000
168	11	50	0.90909	2.49123	6.00000
169	21	98	0.46667	2.28070	6.00000
170	57	829	0.51942	1.97368	6.00000
171	36	231	0.36667	2.07018	6.00000
172	15	57	0.54286	2.44298	6.00000
173	2	1	1.00000	3.37719	8.00000
174	3	1	0.33333	3.07895	7.00000
175	1	0	    NaN	4.40351	8.00000
176	3	1	0.33333	3.40789	7.00000
177	8	20	0.71429	2.52632	6.00000
178	12	58	0.87879	2.45614	6.00000
179	40	510	0.65385	2.08333	5.00000
180	2	1	1.00000	3.22368	7.00000
181	10	17	0.37778	2.44737	6.00000
182	23	133	0.52569	2.23246	6.00000
183	26	168	0.51692	2.18421	6.00000
184	2	1	1.00000	3.22807	7.00000
185	1	0	    NaN	3.50000	7.00000
186	20	90	0.47368	2.27632	5.00000
187	37	286	0.42943	2.10965	6.00000
188	21	115	0.54762	2.25439	6.00000
189	5	10	1.00000	3.00000	6.00000
190	16	69	0.57500	2.42544	6.00000
191	5	10	1.00000	3.00000	6.00000
192	34	448	0.79857	2.19298	5.00000
193	35	448	0.75294	2.18860	5.00000
194	16	45	0.37500	2.46491	5.00000
195	44	540	0.57082	2.05702	5.00000
196	20	120	0.63158	2.29825	6.00000
197	20	120	0.63158	2.29825	6.00000
198	15	105	1.00000	2.40351	5.00000
199	15	105	1.00000	2.40351	5.00000
200	33	447	0.84659	2.21053	5.00000
201	5	7	0.70000	2.78070	6.00000
202	5	6	0.60000	2.92544	6.00000
203	50	591	0.48245	2.04386	5.00000
204	15	52	0.49524	2.36404	6.00000
205	46	562	0.54300	2.06579	5.00000
206	3	3	1.00000	3.49123	6.00000
207	7	9	0.42857	2.67982	6.00000
208	30	156	0.35862	2.16228	5.00000
209	2	1	1.00000	3.41228	7.00000
210	17	106	0.77941	2.42544	6.00000
211	3	3	1.00000	2.87281	7.00000
212	6	6	0.40000	2.75877	7.00000
213	55	830	0.55892	1.96491	6.00000
214	14	51	0.56044	2.46930	7.00000
215	44	374	0.39535	2.06579	5.00000
216	19	116	0.67836	2.34211	6.00000
217	55	664	0.44714	1.98246	5.00000
218	38	276	0.39260	2.08333	6.00000
219	20	155	0.81579	2.34649	6.00000
220	19	105	0.61404	2.30702	6.00000
221	5	10	1.00000	2.96053	6.00000
222	48	604	0.53546	2.01754	5.00000
223	15	55	0.52381	2.42544	6.00000
224	5	10	1.00000	2.96053	6.00000
225	34	445	0.79323	2.16667	5.00000
226	43	356	0.39424	2.03509	5.00000
227	22	112	0.48485	2.27632	6.00000
228	8	13	0.46429	2.90351	6.00000
