i	Degree	Interconnections	CC	APL	SS
254	73	1050	0.39954	2.00000	3.00000
255	169	8102	0.57072	1.86106	3.00000
256	13	78	1.00000	2.26614	4.00000
257	52	871	0.65686	2.04501	4.00000
258	317	31640	0.63171	1.70254	3.00000
259	21	120	0.57143	2.22016	4.00000
260	32	271	0.54637	2.08708	4.00000
261	54	725	0.50664	2.02348	3.00000
262	182	9622	0.58418	1.85029	3.00000
263	302	28657	0.63050	1.72016	3.00000
264	88	2176	0.56844	1.97750	3.00000
265	62	1062	0.56161	2.03327	4.00000
266	54	914	0.63871	2.03816	3.00000
267	154	6561	0.55691	1.88943	4.00000
268	168	7575	0.53999	1.87378	3.00000
269	294	26932	0.62529	1.73777	3.00000
270	237	13880	0.49632	1.78963	3.00000
271	44	765	0.80867	2.07730	4.00000
272	112	2855	0.45930	1.94031	4.00000
273	94	2184	0.49966	1.96967	3.00000
274	229	18875	0.72301	1.81018	3.00000
275	299	27316	0.61314	1.72798	3.00000
276	144	5306	0.51535	1.89041	3.00000
277	303	27446	0.59987	1.72309	3.00000
278	365	31259	0.47056	1.65753	3.00000
279	43	785	0.86932	2.07730	4.00000
280	290	24652	0.58828	1.73581	3.00000
281	108	2813	0.48685	1.95010	3.00000
282	387	41508	0.55573	1.63796	3.00000
283	221	11094	0.45636	1.80528	3.00000
284	389	41301	0.54728	1.63992	3.00000
285	332	29423	0.53549	1.68787	3.00000
286	261	16965	0.50000	1.76419	3.00000
287	23	253	1.00000	2.24364	4.00000
288	95	3352	0.75073	1.95695	4.00000
289	25	254	0.84667	2.20254	4.00000
290	119	3259	0.46418	1.94423	4.00000
291	24	254	0.92029	2.24266	4.00000
292	35	295	0.49580	2.13405	4.00000
293	82	1980	0.59621	1.98043	3.00000
294	103	2531	0.48182	1.94325	3.00000
295	57	1596	1.00000	2.04990	4.00000
296	163	8958	0.67848	1.87573	3.00000
297	327	25096	0.47084	1.69863	3.00000
298	62	1332	0.70439	2.01566	3.00000
299	198	17391	0.89171	1.84736	3.00000
300	242	19918	0.68304	1.79648	3.00000
301	217	12665	0.54041	1.81213	3.00000
302	126	4382	0.55644	1.91683	3.00000
303	319	30595	0.60320	1.70157	3.00000
304	132	7262	0.83993	1.91487	3.00000
305	196	8804	0.46070	1.83855	3.00000
306	12	66	1.00000	2.32485	4.00000
307	101	2582	0.51129	1.96575	4.00000
308	262	23832	0.69703	1.76223	3.00000
309	195	17228	0.91081	1.84540	3.00000
310	51	632	0.49569	2.03816	4.00000
311	31	225	0.48387	2.14188	4.00000
312	401	44377	0.55333	1.62035	3.00000
313	4	6	1.00000	2.63601	4.00000
314	153	7238	0.62246	1.88748	3.00000
315	134	4853	0.54461	1.90705	3.00000
316	9	36	1.00000	2.42857	4.00000
317	272	26555	0.72051	1.75147	3.00000
318	197	10614	0.54978	1.83366	3.00000
319	9	36	1.00000	2.48337	4.00000
320	170	7736	0.53853	1.87573	3.00000
321	78	2269	0.75558	1.98630	4.00000
322	277	26925	0.70436	1.74560	3.00000
323	277	26925	0.70436	1.74560	3.00000
324	379	42597	0.59467	1.64188	3.00000
325	228	20462	0.79071	1.80039	3.00000
326	280	26145	0.66935	1.74364	3.00000
327	77	1238	0.42310	1.99217	3.00000
328	19	137	0.80117	2.22994	4.00000
329	233	18638	0.68958	1.80431	3.00000
330	167	7123	0.51389	1.86204	3.00000
331	252	22761	0.71969	1.77789	3.00000
332	67	1798	0.81321	2.02250	4.00000
333	316	29747	0.59769	1.70450	3.00000
334	133	4499	0.51253	1.91194	3.00000
335	183	8349	0.50135	1.86008	3.00000
336	61	1106	0.60437	2.02446	4.00000
337	223	20772	0.83917	1.80626	3.00000
338	50	761	0.62122	2.07241	4.00000
339	239	21095	0.74171	1.78767	3.00000
340	21	149	0.70952	2.24168	4.00000
341	205	17449	0.83448	1.83268	3.00000
342	94	2064	0.47220	1.96086	3.00000
343	247	21087	0.69409	1.78082	3.00000
344	223	12505	0.50519	1.80822	3.00000
345	26	187	0.57538	2.22114	4.00000
346	56	800	0.51948	2.06947	3.00000
347	43	387	0.42857	2.06751	3.00000
348	209	19829	0.91227	1.82290	3.00000
349	7	12	0.57143	2.52250	4.00000
350	51	815	0.63922	2.07436	4.00000
351	12	44	0.66667	2.38063	4.00000
352	7	21	1.00000	2.60176	4.00000
353	109	5384	0.91471	1.94227	3.00000
354	251	17809	0.56762	1.77593	3.00000
355	20	100	0.52632	2.23973	4.00000
356	9	22	0.61111	2.58904	4.00000
357	46	635	0.61353	2.09980	4.00000
358	33	307	0.58144	2.10959	4.00000
359	330	32487	0.59845	1.69080	3.00000
360	56	866	0.56234	2.06556	4.00000
361	89	2023	0.51660	1.97554	4.00000
362	123	4146	0.55258	1.92270	4.00000
363	106	3531	0.63450	1.94521	4.00000
364	19	114	0.66667	2.22994	4.00000
365	78	1410	0.46953	1.99413	3.00000
366	91	3272	0.79902	1.96477	4.00000
367	76	1894	0.66456	1.99511	3.00000
368	302	26176	0.57592	1.72211	3.00000
369	422	38362	0.43185	1.59980	3.00000
370	101	2320	0.45941	1.95695	4.00000
371	27	351	1.00000	2.11057	4.00000
372	140	7375	0.75797	1.89726	3.00000
373	41	497	0.60610	2.07436	4.00000
374	91	2561	0.62540	1.95597	3.00000
375	44	522	0.55180	2.03914	3.00000
376	291	26201	0.62095	1.73973	3.00000
377	135	5941	0.65683	1.92074	4.00000
378	286	27129	0.66566	1.73581	3.00000
379	71	1443	0.58068	2.01076	4.00000
380	68	1022	0.44864	1.99511	3.00000
381	6	7	0.46667	2.46869	4.00000
382	79	1451	0.47095	1.99217	4.00000
383	91	2517	0.61465	1.96380	3.00000
384	391	43283	0.56768	1.63112	3.00000
385	30	358	0.82299	2.10763	4.00000
386	220	11275	0.46804	1.80822	3.00000
387	166	6839	0.49938	1.87671	3.00000
388	138	5498	0.58161	1.90802	3.00000
389	87	1456	0.38920	1.96673	3.00000
390	312	27615	0.56919	1.71331	3.00000
391	107	2115	0.37295	1.93542	3.00000
392	118	5225	0.75692	1.94129	3.00000
393	249	12737	0.41252	1.77495	3.00000
394	130	7165	0.85450	1.91781	3.00000
395	62	1227	0.64886	2.02544	3.00000
396	134	3716	0.41701	1.91781	3.00000
397	210	19998	0.91128	1.82094	3.00000
398	217	20136	0.85919	1.81311	3.00000
399	6	15	1.00000	2.52446	4.00000
400	273	27054	0.72867	1.74853	3.00000
401	62	1216	0.64305	2.01566	3.00000
402	26	226	0.69538	2.23190	4.00000
403	227	15416	0.60099	1.79746	3.00000
404	108	2771	0.47958	1.95793	4.00000
405	61	992	0.54208	2.04207	4.00000
406	31	281	0.60430	2.16145	4.00000
407	284	25828	0.64271	1.74560	3.00000
408	215	17661	0.76770	1.82583	3.00000
409	271	25712	0.70280	1.75342	3.00000
410	71	1064	0.42817	2.01663	4.00000
411	355	38649	0.61509	1.67221	3.00000
412	115	3728	0.56873	1.93346	4.00000
413	126	4854	0.61638	1.92270	3.00000
414	109	4159	0.70659	1.94814	3.00000
415	281	22729	0.57776	1.75342	3.00000
416	86	1577	0.43146	1.98630	3.00000
417	106	3696	0.66415	1.94912	3.00000
418	159	5430	0.43229	1.87671	3.00000
419	66	893	0.41632	2.02348	3.00000
420	32	291	0.58669	2.13894	4.00000
421	116	4675	0.70090	1.93836	3.00000
422	57	799	0.50063	2.04305	3.00000
423	293	24957	0.58341	1.73288	3.00000
424	270	22003	0.60589	1.76125	3.00000
425	89	2353	0.60087	1.98532	4.00000
426	75	2063	0.74342	1.98728	3.00000
427	69	2012	0.85763	2.00098	3.00000
428	261	23254	0.68535	1.76321	3.00000
429	281	22488	0.57163	1.74560	3.00000
430	120	3641	0.50994	1.91389	3.00000
431	172	8186	0.55664	1.86399	3.00000
432	86	2236	0.61176	1.96282	3.00000
433	194	8756	0.46771	1.83464	3.00000
434	282	21806	0.55036	1.74658	3.00000
435	110	2787	0.46489	1.92759	3.00000
436	465	49208	0.45614	1.55479	3.00000
437	390	30697	0.40468	1.63014	3.00000
438	2	1	1.00000	2.74853	4.00000
439	13	56	0.71795	2.26908	4.00000
440	261	25099	0.73973	1.76321	3.00000
441	218	9512	0.40215	1.80724	3.00000
442	8	28	1.00000	2.63699	4.00000
443	167	9095	0.65616	1.86595	3.00000
444	65	1911	0.91875	2.00587	3.00000
445	149	6505	0.58997	1.88748	3.00000
446	93	4278	1.00000	1.97260	3.00000
447	173	10454	0.70265	1.86106	3.00000
448	143	6478	0.63804	1.90998	3.00000
449	126	5299	0.67289	1.92074	3.00000
450	222	13578	0.55350	1.81018	3.00000
451	354	34342	0.54964	1.66634	3.00000
452	96	4311	0.94539	1.96967	3.00000
453	257	15713	0.47766	1.76908	3.00000
454	354	32689	0.52318	1.66928	3.00000
455	262	19547	0.57170	1.76419	3.00000
456	287	24295	0.59197	1.74658	3.00000
457	318	27975	0.55503	1.70646	3.00000
458	182	8428	0.51169	1.85714	3.00000
459	152	6003	0.52309	1.89530	3.00000
460	369	30538	0.44978	1.65656	3.00000
461	294	17495	0.40619	1.73386	3.00000
462	97	4316	0.92698	1.96869	3.00000
463	365	33507	0.50440	1.65656	3.00000
464	112	4799	0.77204	1.94521	3.00000
465	150	6551	0.58622	1.88748	3.00000
466	414	39261	0.45924	1.60568	3.00000
467	119	4778	0.68053	1.93053	3.00000
468	173	10454	0.70265	1.86106	3.00000
469	97	4297	0.92290	1.96771	3.00000
470	303	26532	0.57990	1.72407	3.00000
471	39	741	1.00000	2.09883	4.00000
472	298	28198	0.63720	1.72407	3.00000
473	85	1666	0.46667	1.97358	3.00000
474	48	786	0.69681	2.06556	4.00000
475	76	1469	0.51544	1.98141	3.00000
476	175	7638	0.50167	1.86497	3.00000
477	125	4897	0.63187	1.92270	3.00000
478	81	3240	1.00000	1.98434	3.00000
479	336	23433	0.41636	1.68395	3.00000
480	404	38183	0.46904	1.61252	3.00000
481	267	24551	0.69136	1.75832	3.00000
482	89	3319	0.84755	1.96477	3.00000
483	89	3347	0.85470	1.97260	3.00000
484	337	32014	0.56546	1.68102	3.00000
485	103	3585	0.68247	1.95695	3.00000
486	460	49898	0.47265	1.55871	3.00000
487	120	4317	0.60462	1.92368	3.00000
488	286	17962	0.44073	1.73777	3.00000
489	379	34558	0.48244	1.63894	3.00000
490	189	8741	0.49201	1.84051	3.00000
491	136	4754	0.51786	1.89824	3.00000
492	81	3240	1.00000	1.98434	3.00000
493	141	5808	0.58845	1.89139	3.00000
494	201	10923	0.54343	1.83072	3.00000
495	163	6291	0.47648	1.88356	3.00000
496	132	4930	0.57021	1.90509	3.00000
497	149	5526	0.50118	1.88454	3.00000
498	310	28053	0.58572	1.71233	3.00000
499	115	3997	0.60976	1.92172	3.00000
500	118	4146	0.60061	1.92661	3.00000
501	139	5758	0.60035	1.89824	3.00000
502	89	3311	0.84551	1.97065	3.00000
503	90	3307	0.82572	1.96967	3.00000
504	271	22336	0.61052	1.76321	3.00000
505	133	4723	0.53805	1.92270	3.00000
506	111	3760	0.61589	1.94423	3.00000
507	141	5760	0.58359	1.89041	3.00000
508	120	4130	0.57843	1.92172	3.00000
509	116	4147	0.62174	1.93738	3.00000
510	385	35891	0.48554	1.63307	3.00000
511	81	3240	1.00000	1.98434	3.00000
512	188	8303	0.47235	1.85323	3.00000
513	297	24587	0.55935	1.73581	3.00000
514	361	32963	0.50728	1.65656	3.00000
515	422	44016	0.49550	1.60274	3.00000
516	109	3638	0.61808	1.94618	3.00000
517	325	28825	0.54748	1.70059	3.00000
518	168	6528	0.46536	1.86986	3.00000
519	212	10569	0.47255	1.82681	3.00000
520	223	11297	0.45639	1.79941	3.00000
521	146	5885	0.55598	1.88552	3.00000
522	394	28889	0.37314	1.62524	3.00000
523	367	29648	0.44145	1.65656	3.00000
524	360	32861	0.50853	1.66243	3.00000
525	274	15672	0.41903	1.74658	3.00000
526	65	1068	0.51346	2.01174	4.00000
527	18	107	0.69935	2.26027	4.00000
528	271	23438	0.64065	1.75538	3.00000
529	346	38509	0.64520	1.68200	3.00000
530	12	66	1.00000	2.39530	4.00000
531	206	19798	0.93763	1.82583	3.00000
532	16	74	0.61667	2.33170	4.00000
533	174	9411	0.62527	1.86106	3.00000
534	28	172	0.45503	2.14971	4.00000
535	137	4356	0.46758	1.89628	3.00000
536	225	20056	0.79587	1.80626	3.00000
537	113	4708	0.74399	1.94423	3.00000
538	339	32571	0.56852	1.68102	3.00000
539	259	14221	0.42564	1.76027	3.00000
540	5	10	1.00000	2.60176	4.00000
541	65	1912	0.91923	2.00489	3.00000
542	193	9989	0.53913	1.83659	3.00000
543	5	10	1.00000	2.75832	4.00000
544	4	6	1.00000	2.57730	4.00000
545	202	17468	0.86045	1.84344	3.00000
546	201	10718	0.53323	1.82681	3.00000
547	13	78	1.00000	2.36008	4.00000
548	56	1223	0.79416	2.02348	4.00000
549	56	1223	0.79416	2.02348	4.00000
550	249	21851	0.70770	1.77886	3.00000
551	48	1041	0.92287	2.04403	4.00000
552	174	7808	0.51877	1.86204	3.00000
553	105	3316	0.60733	1.93542	3.00000
554	300	27123	0.60475	1.73092	3.00000
555	373	40447	0.58299	1.64873	3.00000
556	241	14169	0.48994	1.78474	3.00000
557	252	19882	0.62866	1.77495	3.00000
558	286	24213	0.59411	1.73973	3.00000
559	29	236	0.58128	2.21722	4.00000
560	150	5620	0.50291	1.88552	3.00000
561	83	1869	0.54922	1.97065	4.00000
562	75	1683	0.60649	1.98630	4.00000
563	119	3204	0.45635	1.92172	4.00000
564	101	2517	0.49842	1.94814	4.00000
565	124	3804	0.49882	1.91781	3.00000
566	259	14769	0.44204	1.76223	3.00000
567	352	31109	0.50358	1.66438	3.00000
568	82	1691	0.50918	1.97554	4.00000
569	141	4630	0.46910	1.89432	3.00000
570	150	6344	0.56770	1.89237	3.00000
571	300	25388	0.56606	1.72505	3.00000
572	108	3351	0.57996	1.93151	3.00000
573	99	2290	0.47207	1.95401	4.00000
574	226	9143	0.35961	1.79159	3.00000
575	186	6879	0.39983	1.84540	3.00000
576	140	5853	0.60154	1.90411	3.00000
577	252	13158	0.41605	1.77397	3.00000
578	248	16919	0.55240	1.77593	3.00000
579	263	21355	0.61983	1.76810	3.00000
580	141	5972	0.60507	1.90509	3.00000
581	171	7587	0.52198	1.86791	3.00000
582	138	5409	0.57220	1.90705	3.00000
583	297	22974	0.52266	1.72798	3.00000
584	335	31496	0.56298	1.68493	3.00000
585	380	35394	0.49152	1.63894	3.00000
586	140	3840	0.39466	1.89726	4.00000
587	110	3076	0.51309	1.94423	4.00000
588	317	27134	0.54175	1.70157	3.00000
589	103	2545	0.48449	1.95010	4.00000
590	356	31366	0.49638	1.66536	3.00000
591	452	47947	0.47041	1.56654	3.00000
592	283	14995	0.37579	1.73875	3.00000
593	91	1988	0.48547	1.96673	4.00000
594	212	9484	0.42404	1.81800	3.00000
595	128	3702	0.45546	1.90705	3.00000
596	9	36	1.00000	2.58513	4.00000
597	218	20451	0.86463	1.81115	3.00000
598	38	473	0.67283	2.05871	4.00000
599	9	36	1.00000	2.58513	4.00000
600	49	576	0.48980	2.02348	4.00000
601	202	17360	0.85513	1.83757	3.00000
602	362	34808	0.53271	1.65558	3.00000
603	28	202	0.53439	2.18102	4.00000
604	102	2515	0.48825	1.96575	4.00000
605	300	24800	0.55295	1.73092	3.00000
606	99	1869	0.38528	1.95988	4.00000
607	309	22983	0.48298	1.71526	3.00000
608	176	6132	0.39818	1.85812	4.00000
609	37	245	0.36787	2.13796	4.00000
610	3	3	1.00000	2.87476	4.00000
611	1	0	    NaN	3.02642	5.00000
612	61	1146	0.62623	2.02740	4.00000
613	8	28	1.00000	2.51370	4.00000
614	74	2071	0.76675	1.99413	3.00000
615	152	7980	0.69536	1.88650	3.00000
616	103	3455	0.65772	1.94716	3.00000
617	91	2209	0.53944	1.96477	3.00000
618	19	81	0.47368	2.18689	4.00000
619	7	9	0.42857	2.75245	4.00000
620	5	6	0.60000	2.61840	4.00000
621	165	5508	0.40710	1.86791	3.00000
622	75	1814	0.65369	1.99119	4.00000
623	35	595	1.00000	2.15264	4.00000
624	156	5013	0.41464	1.87182	4.00000
625	42	640	0.74332	2.08611	4.00000
626	82	1906	0.57392	1.98141	4.00000
627	44	661	0.69873	2.09491	4.00000
628	3	3	1.00000	2.67221	4.00000
629	277	15500	0.40548	1.73973	3.00000
630	4	6	1.00000	2.78474	4.00000
631	44	946	1.00000	2.08317	4.00000
632	204	12105	0.58461	1.82681	3.00000
633	204	12105	0.58461	1.82681	3.00000
634	63	1233	0.63134	2.02153	4.00000
635	245	22459	0.75139	1.78571	3.00000
636	237	21630	0.77344	1.79550	3.00000
637	115	2908	0.44363	1.95205	4.00000
638	53	999	0.72496	2.05577	4.00000
