i	Degree	Interconnections	CC	APL	SS
64	154	6027	0.51159	1.84717	3.00000
65	83	1562	0.45901	1.95909	4.00000
66	323	23371	0.44942	1.62094	3.00000
67	311	25401	0.52694	1.64862	3.00000
68	146	4795	0.45300	1.86282	4.00000
69	100	3321	0.67091	1.95066	4.00000
70	173	11534	0.77524	1.83634	4.00000
71	42	542	0.62950	2.09025	4.00000
72	168	6981	0.49765	1.83273	3.00000
73	200	13437	0.67523	1.79302	3.00000
74	161	7069	0.54884	1.83514	3.00000
75	1	0	    NaN	2.95788	5.00000
76	125	4310	0.55613	1.89049	4.00000
77	74	2701	1.00000	1.98797	4.00000
78	101	3399	0.67307	1.93502	4.00000
79	115	4286	0.65385	1.91697	4.00000
80	283	21559	0.54029	1.68111	3.00000
81	214	15777	0.69225	1.76895	3.00000
82	225	16671	0.66155	1.75451	3.00000
83	281	21230	0.53965	1.68351	3.00000
84	42	588	0.68293	2.08905	4.00000
85	246	18287	0.60684	1.72563	3.00000
86	230	16801	0.63797	1.75090	3.00000
87	193	13039	0.70375	1.80265	3.00000
88	65	1000	0.48077	2.00361	4.00000
89	186	12936	0.75187	1.80866	3.00000
90	89	3431	0.87615	1.95788	4.00000
91	13	78	1.00000	2.35981	4.00000
92	84	2863	0.82129	1.96871	4.00000
93	24	147	0.53261	2.20698	4.00000
94	24	174	0.63043	2.14801	4.00000
95	19	146	0.85380	2.20096	4.00000
96	14	80	0.87912	2.32371	4.00000
97	231	11311	0.42579	1.75451	3.00000
98	195	12093	0.63933	1.80505	4.00000
99	31	270	0.58065	2.10349	4.00000
100	174	7745	0.51458	1.82070	3.00000
101	40	383	0.49103	2.10229	4.00000
102	111	4238	0.69419	1.93141	4.00000
103	223	14902	0.60203	1.75812	3.00000
104	303	25317	0.55334	1.66306	3.00000
105	17	136	1.00000	2.18171	4.00000
106	25	174	0.58000	2.13117	4.00000
107	162	11092	0.85055	1.85439	4.00000
108	72	1751	0.68505	1.99158	4.00000
109	64	843	0.41815	2.00481	4.00000
110	49	572	0.48639	2.05415	4.00000
111	68	1484	0.65145	2.00241	4.00000
112	56	892	0.57922	2.01685	4.00000
113	68	987	0.43327	2.00842	4.00000
114	299	21976	0.49328	1.65343	3.00000
115	37	350	0.52553	2.07581	4.00000
116	174	6127	0.40708	1.82671	3.00000
117	145	3999	0.38305	1.87726	4.00000
118	29	262	0.64532	2.12876	4.00000
119	55	1121	0.75488	2.02647	4.00000
120	12	55	0.83333	2.45367	4.00000
121	115	4203	0.64119	1.90734	3.00000
122	49	1094	0.93027	2.06017	4.00000
123	46	1035	1.00000	2.06619	4.00000
124	125	4928	0.63587	1.89290	3.00000
125	164	6440	0.48182	1.83273	3.00000
126	217	10742	0.45835	1.77136	3.00000
127	112	3152	0.50708	1.91817	3.00000
128	63	1279	0.65489	2.02166	4.00000
129	109	3033	0.51529	1.93622	3.00000
130	94	2180	0.49874	1.95668	3.00000
131	130	3025	0.36076	1.90493	4.00000
132	90	3564	0.88989	1.95307	4.00000
133	100	2926	0.59111	1.92900	4.00000
134	73	1366	0.51979	2.00241	4.00000
135	93	2845	0.66503	1.93622	3.00000
136	185	12786	0.75123	1.80505	3.00000
137	230	16175	0.61420	1.74609	3.00000
138	46	724	0.69952	2.09507	4.00000
139	36	535	0.84921	2.16606	4.00000
140	58	889	0.53781	2.04452	4.00000
141	153	10783	0.92733	1.86763	3.00000
142	183	12331	0.74047	1.82551	3.00000
143	165	11203	0.82801	1.84838	4.00000
144	265	23492	0.67158	1.70999	3.00000
145	175	11535	0.75764	1.83514	4.00000
146	214	15499	0.68005	1.77738	4.00000
147	301	26502	0.58698	1.65463	3.00000
148	277	23818	0.62308	1.69314	3.00000
149	265	23492	0.67158	1.70999	3.00000
150	170	11359	0.79074	1.84116	4.00000
151	269	23643	0.65591	1.70517	3.00000
152	264	23323	0.67182	1.71119	3.00000
153	157	10888	0.88911	1.86282	4.00000
154	159	11401	0.90765	1.86763	4.00000
155	311	26790	0.55575	1.64260	3.00000
156	264	18414	0.53042	1.70517	3.00000
157	214	14291	0.62705	1.78219	3.00000
158	377	28345	0.39992	1.56558	3.00000
159	274	23793	0.63616	1.69795	3.00000
160	160	11026	0.86682	1.86041	4.00000
161	147	10731	1.00000	1.88207	4.00000
162	230	16216	0.61576	1.75572	4.00000
163	215	14905	0.64790	1.77858	3.00000
164	269	16822	0.46668	1.70156	3.00000
165	152	10862	0.94650	1.87485	4.00000
166	192	12716	0.69350	1.80987	3.00000
167	240	16340	0.56974	1.74248	4.00000
168	172	11668	0.79342	1.84356	4.00000
169	41	549	0.66951	2.08785	4.00000
170	153	10783	0.92733	1.86763	3.00000
171	39	481	0.64912	2.11312	4.00000
172	26	177	0.54462	2.22984	4.00000
173	15	57	0.54286	2.23947	4.00000
174	12	46	0.69697	2.52347	4.00000
175	189	12388	0.69729	1.81709	3.00000
176	67	1124	0.50837	2.01805	4.00000
177	211	13724	0.61945	1.78580	3.00000
178	66	2145	1.00000	1.99639	4.00000
179	85	2457	0.68824	1.94946	4.00000
180	293	22312	0.52158	1.66185	3.00000
181	68	2149	0.94337	1.98917	4.00000
182	107	3048	0.53747	1.91817	4.00000
183	153	5675	0.48805	1.86041	3.00000
184	307	22176	0.47212	1.64621	3.00000
185	151	6358	0.56141	1.85319	3.00000
186	266	19248	0.54612	1.70156	3.00000
187	358	30474	0.47688	1.58724	3.00000
188	230	14405	0.54699	1.75933	3.00000
189	191	6556	0.36131	1.80505	3.00000
190	265	18741	0.53576	1.70397	3.00000
191	393	32029	0.41581	1.53911	3.00000
192	172	6503	0.44220	1.83514	4.00000
193	173	6602	0.44374	1.83032	4.00000
194	204	8309	0.40128	1.78821	3.00000
195	11	55	1.00000	2.39711	4.00000
196	23	134	0.52964	2.20337	4.00000
197	61	899	0.49126	2.01203	4.00000
198	68	1526	0.66989	2.00000	4.00000
199	219	15043	0.63018	1.76294	3.00000
200	10	45	1.00000	2.44886	4.00000
201	14	57	0.62637	2.40674	4.00000
202	10	45	1.00000	2.44886	4.00000
203	103	2610	0.49686	1.91937	3.00000
204	55	576	0.38788	2.03490	4.00000
205	29	406	1.00000	2.16245	4.00000
206	220	15858	0.65828	1.76173	3.00000
207	63	1117	0.57194	2.01925	4.00000
208	101	3429	0.67901	1.94826	4.00000
209	238	16663	0.59082	1.73526	3.00000
210	169	7825	0.55121	1.83032	4.00000
211	122	4387	0.59436	1.90734	4.00000
212	15	105	1.00000	2.26354	4.00000
213	24	150	0.54348	2.18652	4.00000
214	282	15409	0.38891	1.68231	3.00000
215	216	15615	0.67248	1.77016	3.00000
216	75	1555	0.56036	2.00361	4.00000
217	190	11868	0.66099	1.81227	4.00000
218	30	227	0.52184	2.12515	4.00000
219	62	740	0.39133	2.01083	4.00000
220	130	4393	0.52391	1.88568	4.00000
221	9	36	1.00000	2.47052	4.00000
222	36	398	0.63175	2.09386	4.00000
223	24	150	0.54348	2.15523	4.00000
224	41	422	0.51463	2.06498	4.00000
225	132	5037	0.58258	1.88207	4.00000
226	43	497	0.55039	2.07942	4.00000
227	41	495	0.60366	2.09266	4.00000
228	122	4037	0.54694	1.91576	4.00000
229	229	16616	0.63648	1.75692	3.00000
230	29	357	0.87931	2.13959	4.00000
231	66	1057	0.49277	2.01685	4.00000
232	177	11656	0.74833	1.82912	3.00000
233	119	3572	0.50876	1.89651	3.00000
234	230	16159	0.61359	1.75211	3.00000
235	291	19630	0.46522	1.67750	3.00000
236	30	384	0.88276	2.15403	4.00000
237	234	15840	0.58105	1.74368	3.00000
238	84	1698	0.48709	1.96871	3.00000
239	297	24904	0.56657	1.66787	3.00000
240	304	25270	0.54868	1.66185	3.00000
241	263	17995	0.52231	1.70277	3.00000
242	196	9322	0.48781	1.79182	3.00000
243	76	2277	0.79895	1.97353	4.00000
244	17	120	0.88235	2.32972	4.00000
245	82	1556	0.46853	1.96029	3.00000
246	46	1035	1.00000	2.07822	4.00000
247	120	4777	0.66905	1.90132	4.00000
248	156	11019	0.91141	1.86763	4.00000
249	192	12659	0.69039	1.81468	3.00000
250	105	3047	0.55806	1.91937	3.00000
251	93	3612	0.84432	1.94224	4.00000
252	10	45	1.00000	2.42960	4.00000
253	85	1807	0.50616	1.98797	4.00000
254	204	14346	0.69284	1.78219	3.00000
255	156	10987	0.90877	1.86643	4.00000
256	36	293	0.46508	2.11312	4.00000
257	23	111	0.43874	2.22022	4.00000
258	315	27166	0.54931	1.64260	3.00000
259	4	6	1.00000	2.64260	4.00000
260	119	4351	0.61971	1.90975	3.00000
261	112	3465	0.55743	1.91817	3.00000
262	8	28	1.00000	2.48496	4.00000
263	208	15433	0.71688	1.77377	3.00000
264	145	5589	0.53534	1.86041	3.00000
265	62	1387	0.73347	2.02166	4.00000
266	211	15572	0.70287	1.76895	3.00000
267	211	15572	0.70287	1.76895	3.00000
268	300	26330	0.58707	1.66065	3.00000
269	176	12192	0.79169	1.82070	3.00000
270	221	15981	0.65738	1.76294	3.00000
271	63	815	0.41731	2.02407	4.00000
272	16	92	0.76667	2.40193	4.00000
273	185	11792	0.69283	1.82551	4.00000
274	51	1059	0.83059	2.05535	4.00000
275	241	17163	0.59346	1.72804	3.00000
276	109	2975	0.50544	1.92419	3.00000
277	147	5275	0.49157	1.87244	4.00000
278	42	528	0.61324	2.11312	4.00000
279	182	12438	0.75515	1.81348	3.00000
280	17	89	0.65441	2.34537	4.00000
281	163	11076	0.83890	1.85199	3.00000
282	74	1327	0.49130	1.97714	3.00000
283	196	12778	0.66866	1.79904	3.00000
284	21	115	0.54762	2.25511	4.00000
285	44	514	0.54334	2.11312	3.00000
286	38	301	0.42817	2.08905	3.00000
287	4	4	0.66667	2.77738	4.00000
288	42	579	0.67247	2.10830	4.00000
289	11	36	0.65455	2.42359	4.00000
290	7	21	1.00000	2.61492	4.00000
291	87	3348	0.89495	1.96029	4.00000
292	190	9948	0.55405	1.80024	3.00000
293	18	77	0.50327	2.26474	4.00000
294	9	22	0.61111	2.60168	4.00000
295	40	464	0.59487	2.12515	4.00000
296	30	252	0.57931	2.15283	4.00000
297	258	19309	0.58242	1.70758	3.00000
298	47	654	0.60500	2.09868	4.00000
299	68	1169	0.51317	2.01444	4.00000
300	103	2923	0.55644	1.92780	4.00000
301	84	2389	0.68531	1.95909	4.00000
302	60	817	0.46158	2.02527	3.00000
303	75	2272	0.81874	1.97954	4.00000
304	233	15702	0.58095	1.74489	3.00000
305	327	22441	0.42102	1.62214	3.00000
306	77	1407	0.48086	1.99037	4.00000
307	17	136	1.00000	2.23827	4.00000
308	98	3608	0.75910	1.93381	4.00000
309	28	204	0.53968	2.13478	4.00000
310	30	229	0.52644	2.13598	3.00000
311	104	3475	0.64881	1.94344	4.00000
312	225	16610	0.65913	1.75692	3.00000
313	54	884	0.61775	2.04934	4.00000
314	52	570	0.42986	2.05656	4.00000
315	6	7	0.46667	2.48977	4.00000
316	74	1788	0.66198	1.98797	3.00000
317	306	26543	0.56880	1.65463	3.00000
318	19	138	0.80702	2.23586	4.00000
319	170	6926	0.48214	1.83634	3.00000
320	137	4862	0.52190	1.88568	3.00000
321	105	3251	0.59542	1.93141	4.00000
322	63	751	0.38454	2.01203	4.00000
323	238	16304	0.57809	1.74368	4.00000
324	77	1106	0.37799	1.98436	4.00000
325	104	3957	0.73880	1.94585	4.00000
326	92	3570	0.85284	1.94585	4.00000
327	107	2480	0.43731	1.93502	3.00000
328	162	12022	0.92186	1.84356	3.00000
329	168	12119	0.86392	1.83514	3.00000
330	3	3	1.00000	2.65102	4.00000
331	207	15634	0.73327	1.77256	3.00000
332	40	502	0.64359	2.07702	4.00000
333	85	1804	0.50532	1.98315	4.00000
334	46	637	0.61546	2.09025	4.00000
335	20	102	0.53684	2.25632	4.00000
336	168	11061	0.78849	1.84838	3.00000
337	279	23868	0.61546	1.69314	3.00000
338	88	2427	0.63401	1.95307	4.00000
339	94	2812	0.64333	1.95066	4.00000
340	91	2978	0.72723	1.95548	4.00000
341	67	992	0.44867	2.01805	3.00000
342	84	2535	0.72719	1.97232	4.00000
343	53	592	0.42961	2.05415	3.00000
344	84	2691	0.77194	1.97112	4.00000
345	240	16393	0.57158	1.74128	3.00000
346	75	1652	0.59532	2.00481	4.00000
347	57	1175	0.73622	2.03730	4.00000
348	52	1143	0.86199	2.05415	4.00000
349	203	13883	0.67712	1.78219	3.00000
350	224	14166	0.56718	1.76053	3.00000
351	90	2002	0.49988	1.95187	4.00000
352	143	5635	0.55501	1.87124	3.00000
353	63	1218	0.62366	2.00481	4.00000
354	144	4920	0.47786	1.86643	3.00000
355	89	1666	0.42543	1.95548	3.00000
356	372	30702	0.44492	1.56679	3.00000
357	1	0	    NaN	3.32852	5.00000
358	12	46	0.69697	2.33815	4.00000
359	208	15431	0.71679	1.77738	3.00000
360	177	6295	0.40415	1.81949	3.00000
361	6	15	1.00000	2.73767	4.00000
362	121	4689	0.64587	1.89651	3.00000
363	49	1090	0.92687	2.05776	4.00000
364	122	4371	0.59220	1.89892	3.00000
365	72	2556	1.00000	1.99519	4.00000
366	132	6147	0.71096	1.87966	3.00000
367	114	4038	0.62692	1.92780	4.00000
368	95	3053	0.68376	1.94585	4.00000
369	168	7486	0.53365	1.83514	3.00000
370	280	20973	0.53694	1.68231	3.00000
371	75	2583	0.93081	1.99158	4.00000
372	280	19857	0.50837	1.68472	3.00000
373	197	10941	0.56672	1.79061	3.00000
374	226	15146	0.59571	1.76173	3.00000
375	247	16646	0.54791	1.72563	3.00000
376	142	5289	0.52832	1.87485	4.00000
377	294	19364	0.44958	1.67268	3.00000
378	227	10592	0.41293	1.76053	3.00000
379	75	2571	0.92649	1.99158	4.00000
380	89	2963	0.75664	1.96149	4.00000
381	334	24575	0.44191	1.61492	3.00000
382	94	2895	0.66232	1.94224	3.00000
383	132	6147	0.71096	1.87966	3.00000
384	75	2566	0.92468	1.99037	4.00000
385	240	16098	0.56130	1.74007	3.00000
386	25	300	1.00000	2.16125	4.00000
387	225	16270	0.64563	1.75331	3.00000
388	65	962	0.46250	2.00241	4.00000
389	54	769	0.53739	2.03490	4.00000
390	136	4613	0.50251	1.88809	4.00000
391	99	3318	0.68398	1.94224	4.00000
392	69	2346	1.00000	1.99759	4.00000
393	271	15147	0.41402	1.69675	3.00000
394	324	24027	0.45918	1.62696	3.00000
395	212	15229	0.68090	1.77738	3.00000
396	74	2376	0.87967	1.98075	4.00000
397	261	19030	0.56086	1.70277	3.00000
398	85	2530	0.70868	1.97112	4.00000
399	373	31762	0.45781	1.56799	3.00000
400	98	2923	0.61498	1.94103	4.00000
401	228	11323	0.43755	1.75451	3.00000
402	303	21554	0.47109	1.65343	3.00000
403	161	6384	0.49565	1.83875	3.00000
404	110	3269	0.54529	1.92780	4.00000
405	69	2346	1.00000	1.99759	4.00000
406	164	7240	0.54167	1.83995	3.00000
407	137	4441	0.47671	1.89531	4.00000
408	119	3654	0.52044	1.90734	4.00000
409	254	18071	0.56242	1.71841	3.00000
410	93	2756	0.64423	1.95187	4.00000
411	98	2928	0.61603	1.93622	3.00000
412	113	3859	0.60983	1.91336	3.00000
413	75	2382	0.85838	1.98676	4.00000
414	220	14424	0.59875	1.77136	3.00000
415	108	3195	0.55296	1.93622	3.00000
416	95	2742	0.61411	1.95668	3.00000
417	117	3864	0.56941	1.90373	3.00000
418	100	2916	0.58909	1.92900	3.00000
419	92	2828	0.67559	1.96029	4.00000
420	69	2346	1.00000	1.99759	4.00000
421	160	6028	0.47390	1.85439	3.00000
422	241	15766	0.54516	1.74489	3.00000
423	286	20437	0.50146	1.67268	3.00000
424	340	27645	0.47970	1.61492	3.00000
425	89	2574	0.65730	1.95909	3.00000
426	259	18103	0.54183	1.71961	3.00000
427	138	4473	0.47318	1.87846	3.00000
428	171	6937	0.47726	1.84116	3.00000
429	317	18300	0.36537	1.63658	3.00000
430	282	20101	0.50733	1.68111	3.00000
431	208	8981	0.41718	1.77256	3.00000
432	48	556	0.49291	2.06980	4.00000
433	14	66	0.72527	2.28761	4.00000
434	270	23566	0.64893	1.70397	3.00000
435	10	45	1.00000	2.41516	4.00000
436	161	11963	0.92880	1.84597	3.00000
437	14	52	0.57143	2.34296	4.00000
438	130	5062	0.60370	1.88448	4.00000
439	23	120	0.47431	2.19013	4.00000
440	109	2930	0.49779	1.92419	3.00000
441	178	12166	0.77230	1.82070	3.00000
442	87	2838	0.75862	1.96390	4.00000
443	203	8320	0.40579	1.77978	3.00000
444	5	10	1.00000	2.60289	4.00000
445	50	1099	0.89714	2.05776	4.00000
446	156	6427	0.53160	1.86041	4.00000
447	3	3	1.00000	2.86643	4.00000
448	4	6	1.00000	2.59567	4.00000
449	160	11080	0.87107	1.86282	4.00000
450	149	5615	0.50925	1.85439	3.00000
451	12	66	1.00000	2.37906	4.00000
452	42	673	0.78165	2.10590	4.00000
453	42	673	0.78165	2.10590	4.00000
454	192	12990	0.70844	1.80265	3.00000
455	40	708	0.90769	2.06137	4.00000
456	135	4648	0.51388	1.89049	4.00000
457	83	1994	0.58595	1.96149	4.00000
458	239	17123	0.60205	1.75211	4.00000
459	291	24698	0.58533	1.67389	3.00000
460	190	8676	0.48321	1.80144	3.00000
461	203	12732	0.62098	1.79422	4.00000
462	127	3968	0.49594	1.88688	3.00000
463	71	1328	0.53441	1.98917	4.00000
464	64	1204	0.59722	2.00120	4.00000
465	93	1938	0.45302	1.94946	4.00000
466	79	1508	0.48945	1.98195	4.00000
467	98	2399	0.50473	1.93261	4.00000
468	276	18907	0.49821	1.68833	3.00000
469	115	3060	0.46682	1.90854	4.00000
470	116	3877	0.58126	1.91215	4.00000
471	247	16711	0.55005	1.73285	4.00000
472	86	2024	0.55376	1.95668	4.00000
473	76	1325	0.46491	1.98195	4.00000
474	183	5717	0.34330	1.80265	3.00000
475	158	4909	0.39579	1.84477	3.00000
476	110	3604	0.60117	1.92298	4.00000
477	196	8139	0.42590	1.80265	3.00000
478	203	13155	0.64161	1.79783	4.00000
479	111	3690	0.60442	1.92539	4.00000
480	146	5515	0.52102	1.86883	4.00000
481	117	3924	0.57825	1.90734	4.00000
482	234	14459	0.53039	1.75090	3.00000
483	265	19353	0.55326	1.70277	3.00000
484	299	21407	0.48051	1.66065	3.00000
485	89	2051	0.52375	1.95909	4.00000
486	247	16383	0.53925	1.72563	3.00000
487	86	1759	0.48126	1.96631	4.00000
488	285	19591	0.48409	1.67870	3.00000
489	357	29405	0.46274	1.58845	3.00000
490	226	9540	0.37522	1.75933	3.00000
491	75	1304	0.46991	1.98676	4.00000
492	8	28	1.00000	2.60890	4.00000
493	168	12172	0.86769	1.83394	3.00000
494	8	28	1.00000	2.60890	4.00000
495	37	286	0.42943	2.09747	4.00000
496	162	11056	0.84779	1.85199	4.00000
497	282	20534	0.51826	1.67268	3.00000
498	26	165	0.50769	2.19013	4.00000
499	85	1723	0.48263	1.97353	4.00000
500	238	15455	0.54799	1.74248	3.00000
501	76	1088	0.38175	1.97954	4.00000
502	143	3907	0.38481	1.87846	4.00000
503	34	199	0.35472	2.14561	4.00000
504	3	3	1.00000	2.88688	4.00000
505	46	724	0.69952	2.09507	4.00000
506	7	21	1.00000	2.58604	4.00000
507	57	1185	0.74248	2.03851	4.00000
508	112	4103	0.66007	1.90975	3.00000
509	83	2358	0.69292	1.96270	4.00000
510	66	1124	0.52401	2.00722	4.00000
511	14	38	0.41758	2.24669	4.00000
512	4	3	0.50000	2.92900	5.00000
513	4	3	0.50000	2.86763	5.00000
514	130	3465	0.41324	1.89410	3.00000
515	57	1050	0.65789	2.03369	4.00000
516	29	406	1.00000	2.19976	4.00000
517	34	433	0.77184	2.12756	4.00000
518	63	1123	0.57501	2.02286	4.00000
519	37	464	0.69670	2.14922	4.00000
520	3	3	1.00000	2.70156	4.00000
521	210	8631	0.39330	1.76775	3.00000
522	2	1	1.00000	2.91937	5.00000
523	37	666	1.00000	2.10349	4.00000
524	159	7266	0.57846	1.84236	3.00000
525	159	7266	0.57846	1.84236	3.00000
526	53	869	0.63062	2.03369	4.00000
527	190	13448	0.74898	1.80505	3.00000
528	185	13098	0.76957	1.81348	3.00000
529	97	2055	0.44137	1.95788	4.00000
530	45	709	0.71616	2.07220	4.00000
531	79	1365	0.44304	1.99519	3.00000
532	194	12460	0.66556	1.81227	3.00000
533	47	755	0.69843	2.05776	4.00000
534	181	13102	0.80430	1.81949	3.00000
535	101	3340	0.66139	1.94946	4.00000
536	186	12642	0.73479	1.81709	3.00000
537	11	55	1.00000	2.46330	4.00000
538	165	11931	0.88182	1.83995	3.00000
539	67	972	0.43962	2.00361	3.00000
540	33	528	1.00000	2.17208	4.00000
541	4	6	1.00000	2.40915	4.00000
542	243	17689	0.60161	1.73045	3.00000
543	56	1540	1.00000	2.03490	4.00000
544	276	20293	0.53473	1.69194	3.00000
545	121	4518	0.62231	1.91215	3.00000
546	170	7218	0.50247	1.82912	4.00000
547	98	2832	0.59583	1.95307	4.00000
548	266	19113	0.54229	1.70397	3.00000
549	62	1573	0.83184	2.02407	4.00000
550	191	8271	0.45583	1.79543	3.00000
551	252	17741	0.56096	1.71239	3.00000
552	188	12448	0.70816	1.80987	3.00000
553	223	14430	0.58296	1.76173	3.00000
554	147	10731	1.00000	1.88207	4.00000
555	374	32641	0.46796	1.56197	3.00000
556	179	11648	0.73115	1.83755	4.00000
557	171	11380	0.78294	1.83995	3.00000
558	106	3820	0.68643	1.93622	4.00000
559	10	24	0.53333	2.32972	4.00000
560	71	2207	0.88813	1.99037	4.00000
561	204	14512	0.70086	1.78219	3.00000
562	177	11638	0.74718	1.83153	4.00000
563	163	7376	0.55866	1.83755	3.00000
564	109	3830	0.65070	1.93261	4.00000
565	132	4795	0.55459	1.89049	4.00000
566	168	6922	0.49344	1.84477	3.00000
567	292	24798	0.58367	1.67750	3.00000
568	23	136	0.53755	2.15523	4.00000
569	17	106	0.77941	2.21300	4.00000
570	133	5031	0.57314	1.87726	4.00000
571	25	158	0.52667	2.14801	4.00000
572	188	11960	0.68040	1.81709	4.00000
573	221	13786	0.56709	1.76414	3.00000
574	214	11330	0.49713	1.76414	3.00000
575	244	11763	0.39678	1.73045	3.00000
576	58	935	0.56564	2.03971	4.00000
577	63	985	0.50435	2.02527	4.00000
578	26	325	1.00000	2.20698	4.00000
579	127	4451	0.55631	1.90734	4.00000
580	34	396	0.70588	2.12515	4.00000
581	192	12102	0.66001	1.80866	4.00000
582	48	1095	0.97074	2.05656	4.00000
583	90	1946	0.48589	1.95548	4.00000
584	199	9086	0.46119	1.78339	3.00000
585	55	1151	0.77508	2.03610	4.00000
586	51	1105	0.86667	2.05174	4.00000
587	123	3719	0.49567	1.89170	4.00000
588	305	25475	0.54950	1.65223	3.00000
589	112	3281	0.52783	1.90614	3.00000
590	266	18561	0.52663	1.70517	3.00000
591	164	6228	0.46596	1.83755	3.00000
592	62	1216	0.64305	2.01324	4.00000
593	122	3421	0.46349	1.90734	3.00000
594	10	45	1.00000	2.35981	4.00000
595	134	4715	0.52912	1.88448	3.00000
596	177	7071	0.45397	1.82551	3.00000
597	50	1160	0.94694	2.05656	4.00000
598	57	1211	0.75877	2.02166	4.00000
599	104	2286	0.42681	1.93141	3.00000
600	54	1177	0.82250	2.04813	4.00000
601	123	4913	0.65480	1.89531	4.00000
602	184	7873	0.46763	1.81468	3.00000
603	85	1986	0.55630	1.97232	3.00000
604	68	1446	0.63477	2.01324	4.00000
605	242	16644	0.57076	1.73285	3.00000
606	142	4496	0.44911	1.87124	3.00000
607	203	12852	0.62684	1.80144	4.00000
608	310	26007	0.54300	1.65343	3.00000
609	148	4396	0.40412	1.85560	4.00000
610	158	5761	0.46448	1.84838	4.00000
611	51	1162	0.91137	2.05415	4.00000
612	109	2355	0.40010	1.93261	4.00000
613	72	1428	0.55869	2.01444	4.00000
614	161	5551	0.43098	1.84597	4.00000
615	74	1497	0.55424	1.99639	4.00000
616	69	1350	0.57545	2.00722	4.00000
617	264	18936	0.54545	1.70878	3.00000
618	306	16759	0.35913	1.64982	3.00000
619	110	2466	0.41134	1.93141	3.00000
620	257	12755	0.38774	1.71480	3.00000
621	147	4931	0.45951	1.86763	3.00000
622	6	8	0.53333	2.58123	4.00000
623	278	20309	0.52747	1.68833	3.00000
624	62	1367	0.72290	2.01203	4.00000
625	88	2033	0.53109	1.96270	4.00000
626	346	28584	0.47891	1.59928	3.00000
627	223	15071	0.60886	1.75572	3.00000
628	11	55	1.00000	2.36703	4.00000
629	21	115	0.54762	2.25391	4.00000
630	16	68	0.56667	2.40072	4.00000
631	27	244	0.69516	2.14801	4.00000
632	75	2571	0.92649	1.99158	4.00000
633	335	21204	0.37902	1.61372	3.00000
634	4	6	1.00000	2.70277	4.00000
635	9	20	0.55556	2.40193	4.00000
636	103	3220	0.61298	1.93983	4.00000
637	42	588	0.68293	2.08905	4.00000
638	26	302	0.92923	2.15884	4.00000
639	94	2355	0.53878	1.95427	4.00000
640	61	916	0.50055	2.01083	4.00000
